246,topic-id,922,"Mr.Chairman, my amendment would strike section 431.  Section 431 does two things. First, it withdraws the Clean Water Second, and more importantly, it breaks procedure and creates a loophole so that the removal of the Clean Water Rule does not have to abide by the Administrative Procedure  In essence, we are creating a loophole to eliminate a rule, a rule requested by the Supreme Court and one that took several years to put together. This elimination without allowing tweaks, thoughtful removal, or comment is a radical and dangerous precedent.  In fact, 80 Members of Congress and I actually asked for an extension of the 30-day comment period to eliminate the Clean Water Rule to allow the American people to have a say. The Trump administration agreed with us and extended the comment period an additional 30 days. I don't get to say that too often.  So clearly, there is a desire for a comment period, as evidenced by our letter and the administration's decision to appropriately extend the comment period, but the language in this bill would eliminate that process completely.  I include in the Record the request for extension.                                    Congress of the United States,                                    Washington, DC, June 29, 2017.     Re Request for Extension of Comment Period on EPA and Corps          Proposed Rule Defining Waters of the United States under          the Clean Water     Administrator Scott Pruitt,     Environmental Protection Agency (EPA),     Washington,     Attention: Docket ID EPA-HQ-OW-2017-0203       Dear Administrator Pruitt: We request a minimum 90 day      extension to the proposed 30-day comment period to rescind      the 2015 Clean Water Rule, 80 37054 (29,      2015).       The Environmental Protection Agency and the U.Army Corps      of Engineers (Corps) finalized the Clean Water Rule to      clarify the scope of waters protected under the Clean Water      The EPA and the Corps solicited comments on the Rule for      over 200 days. In accordance with Administrative Procedure      Act, the agencies first established a public comment period      for 90 days and extended the comment period twice in response      to extension requests. The final rule reflected over 1      million public comments on the proposal, the substantial      majority of which supported the Clean Water       The agencies also initiated an extensive public outreach      effort, including over 400 meetings across the nation with      various stakeholders, including but not limited to: states,      small businesses, farmers, academics, miners, energy      companies, counties, municipalities, environmental      organizations, and other federal agencies. The agencies      incorporated these comments into the final Clean Water       President Trump's Executive Order 13778 directs EPA and the      Corps to evaluate whether to revise or rescind the Clean      Water Rule, ``as appropriate and consistent with law.'' We      ask that as you examine the Clean Water Rule, like the prior      administration, you engage in a thoughtful and comprehensive      process bound in scientific fact.       Americans depend on clean water for their health and      livelihood. More than 117 million Americans rely upon      drinking water from public water systems that draw supply      from headwater, seasonal, or rain-dependent streams that were      vulnerable to pollution before the Clean Water As such,      the decision to roll back the Clean Water Rule cannot be made      in haste.       We are concerned that the EPA has provided limited time and      opportunity for stakeholder involvement and official public      comment. Any proposed rulemaking must include sufficient time      and participation to gather input from concerned and affected      parties, including those whose legal rights and      responsibilities will be affected by this effort. For      example, the 2015 Clean Water Rule provided legal certainty      that regulatory-defined water features, such as stormwater      control features, wastewater recycling structures, and      puddles, are not covered by the Clean Water However,      that certainty would be eliminated if the 2015 Clean Water      Rule were rescinded.       Given the history of engagement on this issue and the fact      that parties may be subject to greater regulatory uncertainty      by this effort, a comment period of 30 days does not allow      for meaningful engagement from the public and stakeholders.       The Clean Water Rule is robust and ensures that water      sources are protected by taking into account the connected      systems of water, from wetlands and seasonal bodies of water      to large rivers and lakes. The requirements of the Rule were      meticulously developed and addressed longstanding      uncertainty, improving our national commitment to protect not      only America's water, but the American people. If the Clean      Water Rule is revised or rescinded, the process must be      comprehensive and deliberative.       We ask that you take into consideration the opinions of the      American public by extending the comment period, allowing for      respectful debate. We look forward to hearing from you.           Sincerely,       Donald Beyer Jr., Brenda Lawrence, Gerald Connoll,      Grace Napolitano, Matthew Cartwright, Barbara Lee,      Keith Ellison, Jared Polis, Paul Tonko, Niki Tsongas,      Jackie Speier, Carol Shea-Porter, Debbie Dingell, Gwen Moore,      Katherine Clark, Mike Quigley, Raul Grijalva, Earl      Blumenauer, Zoe Lofgren, Donald Payne, Jr., Anthony      Brown, James McGovern, David Price, Alan Lowenthal,      Madeleine Bordallo, Daniel Lipinski, Cedric      Richmond, Louise Slaughter, Colleen Hanabusa, Bonnie      Watson Coleman, Carolyn Maloney, Jared Huffman, Jerry      McNerney, Gregorio Kilili Camacho Sablan, Naette Diaz      Barragan, Bill Foster, Jamie Raskin, Betty McCollum, John            Jerrold Nalder, Suzanne Bonamici, Steve Cohen, Marcia      Fudge, Beto O'Rourke, Grace Meng, Mark Pocan, Anna Eshoo,      Ted Lieu, John Yarmuth, Alma Adams, Alcee Hastings,      Adam Smith, Donald McEachin, Tony Cardenas, Dwight Evans,      Brendan Boyle, James Langevin, Salud Carbajal,      Joseph Kennedy, III, Judy Chu, Eliot Engel, Jan      Schakowsky, Richard Neal, Pramila Jayapal, Lisa Blunt      Rochester, Yvette Clarke, Jose E.[[Page H7151]]     Serrano, Daniel Kildee, Robert ``Bobby'' Scott, Debbie      Wasserman Schultz, William Keating, Stephen Lynch,      Doris Matsui, Richard Nolan, Elizabeth Esty, Pete      Aguilar, Adam Schiff, Marcy Kaptur, Luis Correa, Scott       ",CREC-2017-09-07-pt1-PgH7147.txt,2272,INVESTING IN HEALTHCARE RESEARCH,2017,7,September
247,topic-id,1059,"So is this our new status quo, that once an industry decides it doesn't like how a regulation turns out, we eliminate that regulation without comment or consideration for the various stakeholders or its value.  We are eliminating the process here that we, Congress, put in place to ensure that those regulations were being considered, adjusted, or even removed, that they were done thoughtfully and while keeping stakeholders, like the American people, in mind.  It could be any rule, but the rule at stake this time is the Clean Water Over 100 Members of Congress joined me to reinforce the value of the Clean Water Rule, because without it, the streams that help supply public drinking water serving one in three Americans will be at risk.  Rolling back the Clean Water Rule cannot be made in haste and without stakeholder input. Clarity was needed in light of the Supreme Court rulings in 2001 and 2006 about uncertainty of the scope of the waters protected under the act.  The EPA and the Corps held a lengthy and inclusive public rulemaking process, 200 days of public comment, 400 meetings across the Nation, and the rule reflected over 1 million public comments on the proposal, the substantial majority of which supported the Clean Water  So we are overruling, essentially, 1 million comments and 400 meetings to do this without the appropriate administrative process.  So if it is withdrawn, I simply ask that the process be comprehensive and deliberative, and the bill does not allow for that.  With this rule at stake, this time it is the Clean Water Rule, but it could be any rule going forward.  Mr.Chair, I include in the Record a letter from Members of Congress to Administrator Scott Pruitt opposing the proposed rule to rescind the Clean Water                                Congress of the United States,                                  Washington, DC, August 18, 2017.     Scott Pruitt,     Administrator, Environmental Protection Agency, Washington,                Dear Administrator Pruitt: We write in opposition to the      proposed rule rescinding the Clean Water Rule (Docket No.EPA-     HQ-OW-2017-0203), also called the Waters of the United States      (WOTUS) rule. Americans need an Environmental Protection      Agency that will use the best possible science to protect our      health and this nation's natural heritage. This rule to      rescind WOTUS and reports of plans to reduce protections      under the Clean Water Act are deeply concerning. Rather than      protecting Americans, these actions ignore science and      undermine our clean drinking water, our public health and our      outdoor recreation economy.       The Clean Water Rule finalized by the Obama Administration      protects the drinking water of roughly one-third of      117 million people rely on drinking water sources      fed by headwater, intermittent or ephemeral streams--     waterways protected under the Clean Water Rescinding      this rule puts Americans' health at risk by endangering their      drinking water.       Eliminating this rule also threatens our safe access to the      great outdoors and the outdoor recreation economy, which      generates $887 billion in consumer spending annually and      supports 7.6 million American jobs. Pollution in unprotected      streams and wetlands can threaten the health of the lakes and      rivers that our constituents use for swimming, boating and      other recreation. Wetlands protected under the Clean Water      Rule provide some of the country's best habitat for hunters      and anglers. As EPA Administrator, it is imperative to      protect the water bodies that our constituents use for      recreation, both to protect public health and the millions of      jobs these places have helped create.       Rescinding this clean water safeguard ignores science.      Years of research and peer-reviewed science have told us that      intermittent and ephemeral streams and wetlands provide      critical services, from filtering our drinking water to      protecting communities from flood and drought. They also      connect directly to major waterways, which means they can      pose a danger to drinking water and recreation if polluted or      degraded. The science is clear--what we do to these water      bodies impacts large, continuous water sources.       Americans agree that we should protect these waterways. The      previous Administration crafted the Clean Water Rule using      the comments of over one million Americans, the vast majority      of which were in support of the rule. Some opponents have      used scare tactics to confuse the public by stating that      there are new requirements for agriculture and that the rule      covers new types of waters. This is not the case. In reality,      the rule provides certainty over streams and wetlands that      have historically been covered by the Clean Water Act while      preserving agricultural and other common sense exemptions,      including for things like drainage ditches and stock watering      ponds on dry land.       The Clean Water Rule is a science-based rule that keeps our      communities safe and our natural resources protected--exactly      what Congress intended the Clean Water Act to do. We would be      willing to work with an Administration that wants to develop      thoughtful changes that maintain protections for this life-     sustaining resource, but this repeal is reckless. In      rescinding this rule, the Agency is risking the health and      safety of the American people and our natural resources. We      urge you to reconsider this rescission and instead focus on      fairly and fully enforcing the Clean Water           Sincerely,         Donald Beyer, Jr.; Doris Matsui; Gerald Connolly;            Jared Polis; Marcy Kaptur; Paul Tonko; Alan Lowenthal;            Matt Cartwright; Mike Quigley; Grace         Jared Huffman; Barbara Lee; Eleanor Holmes Norton; Andre            Carson; Jerrold Nadler; Dwight Evans; Donald Payne,            Jr.; Nike Tsongas; Peter DeFazio; Debbie Dingell;            Brenda Lawrence; Adam Smith; Gregorio Kilili Camacho            Sablan; Keith Ellison; Stephen Lynch; Sander                    Seth Moulton; Nanette Diaz Barragan; Anthony Brown;            Donald McEachin; William Keating; Sheila Jackson            Lee; Elijah Cummings; Gwen Moore; Bill Foster; Jamie            Raskin; Madeleine Bordallo; Earl Blumenauer; James            McGovern; Janice Schakowsky; John Conyers, Jr.;            Debbie Wasserman         Louise Slaughter; Raul Grijalva; Carol Shea-Porter;            David Cicilline; Mike Doyle; Bonnie Watson Coleman;            Nydia Velazquez; Mark DeSaulnier; Hakeem Jeffries;            Mark Pocan; Michael Capuano; John Delaney;            Katherine Clark; Joseph Kennedy, III; Anna Eshoo;            Frank Pallone,         John Yarmuch; Donald Norcross; Betty McCollum; Chellie            Pingree; Ruben Kihuen; Grace Meng; Diana DeGette;            Henry ``Hank'' Johnson, Jr.; Alma Adams, Phd.;            Mike Thompson; Zoe Lofgren; Lucille Roybal-Allard;            Jackie Speier; Robert ``Bobby'' Scott; Daniel            Kildee; Luis         Rick Nolan; John Sarbanes; Suzanne Bonamici; Daniel            Lipinski; Elizabeth Esty; Marcia Fudge; Albio            Sires; Jimmy Gomez; Steve Cohen; David Price; Judy            Chu; Jim Langevin; Linda Sanchez; Robert Brady; Jose            Serrano; Salud         Brendan Boyle; Bill Pascrell, Jr.; Darren Soto;            Pramila Jayapal; Brad Sherman; Josh Gottheimer; Tony            Cardenas; Richard Neal; Jerry McNerney; Adam            Schiff; Stephanie Murphy; Ted  ",CREC-2017-09-07-pt1-PgH7147.txt,2272,1845,2017,7,September
248,topic-id,17,"Mr.Chair, I urge my colleagues to support the amendment, and I reserve the balance of my time.  ",CREC-2017-09-07-pt1-PgH7147.txt,2272,1845,2017,7,September
251,topic-id,11,"Mr.Chair, I yield 1 minute to the gentlewoman from Minnesota (",CREC-2017-09-07-pt1-PgH7147.txt,2272,CONGRATULATING INDIANA STATE SENATOR LUKE KENLEY,2017,7,September
252,topic-id,9,"Mr.Chair, I yield back the balance of my time.  ",CREC-2017-09-07-pt1-PgH7147.txt,2272,CONGRATULATIONS TO COACH ROBERT HUGHES,2017,7,September
308,topic-id,269,"Mr.Chairman, I thank the gentleman from South Carolina (Mr.Sanford) for yielding time.  Mr.Chair, moving forward with permits for seismic airgun surveys for subsidy oil and gas deposits puts our vibrant Atlantic coast at risk.  I am a Virginia businessman, and I look at what seismic testing does. Congressman Rutherford and I led a bipartisan letter to the administration signed by over 100 of our colleagues expressing our concerns about seismic airgun blasting.  Our coastal economy relies on healthy ocean ecosystems, which generate $95 billion in gross domestic product, support nearly 1.4 million jobs each year. We have heard from countless businessowners, as Congressman Sanford has said, elected officials, residents all along our coasts who recognize and reject the risks.  NASA, the Department of Defense, the Florida Defense Support Task Force have all expressed concern that offshore oil and gas development will threaten their ability to perform critical activities.  The North, South, Mid-Atlantic Fishery Management Councils, which are responsible for the management of fish stocks and habitats in Federal waters from Maine to Florida, also have significant concerns about the risks associated with offshore drilling and seismic airgun blasting.  So you have numerous fishing and tourism interests, including all the local chambers of commerce, tourism, restaurant associations, an alliance representing over 41,000 businesses, and 500,000 fishing families from Florida to Maine oppose offshore oil drilling activities as well.  Opening up the Atlantic to seismic testing and drilling jeopardizes our economy and these coastal economies in the most immediate terms.  I strongly support the LoBiondo-Sanford amendment and urge my colleagues on both sides of the aisle to support this critical amendment.  ",CREC-2017-09-07-pt1-PgH7147.txt,2272,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,7,September
313,topic-id,121,"Mr.Chairman, to respond to both my friends from South Carolina, one of the dilemmas with the additional exploration is that, by law, the data obtained from the seismic surveys are proprietary. They will belong to the many different companies that will be doing this, and they won't be available to the American public; they won't be available to local government officials; they won't even be available to Members of  So this inability to access information will leave coastal communities without the opportunity to provide these substantive cost-benefit analyses that Congressman Sanford referred to.  Our constituents would take on significant risks without being involved in the future development decisions. So, for that reason, I encourage us to vote for the Sanford amendment.  ",CREC-2017-09-07-pt1-PgH7147.txt,2272,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,7,September
226,topic-id,75,"Mr.Chairman, I have an amendment at the desk.  The Acting The Clerk will designate the amendment.  The text of the amendment is as follows:       Page 64, line 1, after the dollar amount, insert ``(reduced      by $10,234,000)''.       Page 141, line 4, after the dollar amount, insert      ``(increased by $10,234,000)''.  The Acting Pursuant to House Resolution 504, the gentleman from Arizona (Mr.Biggs) and a Member opposed each will control 5 minutes.  The Chair recognizes the gentleman from  ",CREC-2017-09-07-pt1-PgH7147.txt,1E+14,REINFORCING EDUCATION ACCOUNTABILITY IN DEVELOPMENT ACT,2017,7,September
227,topic-id,175,"Mr.Chairman, I yield myself such time as I may consume.  Mr.Chairman, earlier this year President Donald Trump submitted his budget request for fiscal year 2018 to The budget request included a 20 percent reduction in funding for the Environmental Protection Agency's Office of Enforcement and Compliance Assurance to $419 million, $129 million below the fiscal year 2017 level.  The underlying bill cuts roughly 15 percent of the EPA's enforcement budget, and my amendment would get us closer to meeting the President's request by cutting an additional $10,234,000 from the EPA's programs and management account enforcement line item.  Reducing the EPA's enforcement budget will help rein in inappropriate bureaucratic actions. It is necessary to revive the American economy and restore regulatory sanity to environmental regulations.  Make no mistake, Mr.Chairman, the American people cannot afford to continue to be burdened by an out-of-control EPA that overregulates and promulgates rules and then punishes the American by adjudicating unconstitutional penalties.  Mr.Chairman, I urge all Members to vote ``yes'' on my amendment, and I reserve the balance of my time.  ",CREC-2017-09-07-pt1-PgH7147.txt,1E+14,HONORING FALLEN KISSIMMEE POLICE OFFICER MATTHEW BAXTER AND SERGEANT,2017,7,September
228,topic-id,11,"Mr.Chairman, I yield 2 minutes to the gentleman from California (Mr.Calvert).  ",CREC-2017-09-07-pt1-PgH7147.txt,1E+14,"PROVIDING FOR FURTHER CONSIDERATION OF H.R. 3354, DEPARTMENT OF THE",2017,7,September
230,topic-id,18,"Mr.Chairman, how much time do I have remaining?  The Acting The gentleman from Arizona has 3\3/4\ minutes remaining.  ",CREC-2017-09-07-pt1-PgH7147.txt,1E+14,"PROVIDING FOR FURTHER CONSIDERATION OF H.R. 3354, DEPARTMENT OF THE",2017,7,September
