84,topic-id,11,"Mr.Chairman, I yield 1 minute to the gentleman from Georgia (Mr.Graves).  ",CREC-2017-09-13-pt1-PgH7334-3.txt,2238,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
85,topic-id,170,"Mr.Chairman, just to conclude, this is not about raising costs for people. This is about actually making it more affordable to own a home. There may be, in some cases, a higher interest rate for a manufactured home than a site-built home.  But, remember, a manufactured home can be less than half the cost of a site-built home. So you are talking about overall affordability.  Why would we deny people the opportunity to have overall affordability, as opposed to being forced into higher cost rent where they don't even own the American Dream, or being in a position where they can't afford at all?  The only option available is a site-built home, a nonmanufactured home.  Defeat this amendment, preserve access to rural affordable housing, be pro-consumer, and oppose this amendment.  Mr.Chairman, I yield back the balance of my time.  The Acting The question is on the amendment offered by the gentleman from Minnesota (Mr.Ellison).  The question was taken; and the Acting Chair announced that the noes appeared to have it.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,2238,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
106,topic-id,384,"Mr.Chairman, I thank Congressman Jenkins for his leadership on this important issue.  Mr.Chairman, I join my colleague from West Virginia in introducing this amendment, which seeks to increase funding to the High Intensity Drug Trafficking Area program by $6 million. Frankly, that is not enough, but it is an improvement over the status quo. This program is a proven program, established to help combat the sale and distribution of illegal narcotics.  I am greatly concerned about the current and future well-being of this Nation and States like my home Commonwealth of Kentucky, which, according to the Centers for Disease Control, has the third highest rate of fatalities due to drug overdose in the Nation, falling close behind West Virginia and New  Members of my Sixth Congressional District of Kentucky Drug Abuse Task Force, which is comprised of local, State, and Federal experts in the fields of law enforcement, drug treatment, recovery, education, and prevention efforts, recommended increased funding for HIDTA initiatives to help fight this crisis.  We hear it from our constituents, the heartbreaking stories of loved ones who have succumbed to addiction and the heartbreaking stories of first responders who are called to the scene of overdose deaths.  In 2016 alone, HIDTAs took $17.3 billion of illicit drugs off the streets and out of our communities, which equates to a return on investment of $75 for every $1 in HIDTA budgeted in 2016.  We can prudently use this return on investment to continue to help take narcotic drugs out of our communities while helping to provide funding for treatment and prevention efforts for nonviolent drug abusers.  Mr.Chairman, we all personally know someone who has fallen to addiction by drugs or even fallen victim to a drug overdose. I ask my fellow colleagues to support this important amendment, which would truly make a difference in helping our communities fight this alarming epidemic.  It is a workforce development issue. Many of the employers in Kentucky--and I know, in West Virginia as well--talk about the labor supply difficulties as a result of the addiction crisis, but even worse is the human tragedy.  We know that this works. In Madison County, Kentucky, it has worked. Many other counties are applying for this money, and with that, there is more demand for more funding.  Please support this amendment.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,2238,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
37,topic-id,208,"Mr.Chairman, I thank Mr.Palmer for sponsoring this amendment, which I support wholeheartedly.  I support Mr.Palmer's implementation of the District of Columbia Reproductive Health Non-Discrimination Amendment Act which passed the D.Council in 2014. This law limits the ability of employers, including pro-life organizations, to avoid hiring applicants whose personal beliefs are contrary to their respective missions.  Today, Congress can begin to right this wrong. Think about the real effect of this law. Organizations like March for Life, Americans United for Life, Susan Anthony List, or Family Research Council, among others, whose mission is to advocate for the sanctity of life could be forced to hire individuals who disagree with those very principles.  In the 2012 case, the U.Supreme Court unanimously affirmed the right of religious organizations to hire employees that support the mission of the organization for which they will be advocating.  We cannot allow 13 D.Council members to circumvent that decision and strip employers of their Constitutional rights. The United States Constitution explicitly grants Congress the power to ``exercise exclusive legislation in all cases whatsoever, over'' the District of  I believe we have a responsibility to ensure the D.Council is not infringing on the religious liberties of pro-life organizations.  Mr.Chair, I encourage my colleagues to support this amendment.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1E+14,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
16,topic-id,21,"Mr.Chair, I claim the time in opposition to the amendment.  The Acting The gentleman from Oregon is recognized for 5 minutes.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,99,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
17,topic-id,391,"Mr.Chair, I yield myself 2\1/2\ minutes.  Mr.Chair, I rise in opposition to my friend's amendment, somebody I enjoy working with and respect; but, with all due respect, I think he is wrong on this. There is no denying the fact that there are some bad people in Iran who do bad things, and we have a complicated relationship that we are trying to deal with.  But, first of all, there are already other countries who are involved with this. Airbus just had a contract. What the gentleman is talking about would deny the opportunity for Boeing to be able to have these sales go forward, cost Americans up to 100,000 jobs, and keep billions of dollars out of the United States' economy.  Mr.Chairman, part of this is people are deeply concerned about the agreement that we made with Iran dealing with nuclear weapons, which, I would note, to this point, has actually dialed down some of the work in terms of halted enrichment beyond 3.67 percent, it limited the size of its uranium stockpile, filled in the core of a heavy water nuclear reactor with cement, and provides an opportunity for us to do something. There are many areas in this region where we have common interests, and we are kind of doing a dance.  One of the concerns I have is the United States has consistently mismanaged its relationship with  How would we feel if somebody had moved to overturn our popularly elected government, as we did with Iran in 1953, or we sided with Saddam Hussein in the brutal war against Iran when they were openly using chemical weapons?  There are things here that have made this a difficult relationship.  The majority of Iranians, ironically, still like Unlike Donald Trump's imaginary Muslims in New Jersey dancing in the street on 9/11, in Tehran on 9/11, there were candlelight vigils in support of the United It has more of a democracy than what we have in Saudi Arabia and  Now, I agree that we have challenges dealing with them, but at a time when we should be strengthening ties with a former enemy through diplomacy, trade, and job creation, we should be able to try and have the management of this complicated relation rather than penalizing American companies for no good purpose.  Mr.Chairman, I reserve the balance of my time.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,99,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
21,topic-id,380,"Mr.Chair, I want to be clear. I understand the deep concerns about things that Iranians are doing that I personally disagree with. The Syrian conflict is a horrific tragedy, but we have problems with Russia in Syria, we have problems with Turkey in We are involved with a situation in the Middle East that is horrific and is going to require all of our best efforts.  With all due respect, we have a number of things we are trying to achieve in this regard. I think being able to maintain our commitments under the agreement with the JCPOA is important. That Iranian nuclear agreement has held and it is one of the few bright spots in that region.  Second, we are punishing an American company, but, as I mentioned, Airbus just executed a contract. There are other parts of the world that have moved forward. One of the reasons that we were able to get alignment was there are different agreements in terms of what people want to do with France, Great Britain, Germany, and  We have struck an agreement with those allied powers working with us to make it more difficult for Iran to be a nuclear state. We have an opportunity for us to not penalize American companies. We have an opportunity for us to try and make diplomacy work, which has been undercut by many of the things we are seeing from the administration, trying to dial back the capacity of the State Department, dial back the soft power that even the military says that we need to do.  We have a number of areas where there are sponsors of terror. Pakistan is involved with all sorts of things in this region, and, of course, they have been key in helping North Korea become a nuclear state.  I don't think we should paint a picture here that is too simplistic. We ought to acknowledge the fact that this is complex, that there are problems, but deal with a country where the majority of people like Americans, where they have kept their nuclear commitments, where other countries are going to step in and fill the gap, and that we ought not to penalize American industry or undercut diplomatic efforts.  Mr.Chairman, I yield back the balance of my time.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,99,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
116,topic-id,19,"Mr.Chairman, I rise in opposition to the amendment.  The Acting The gentleman from Ohio is recognized for 5 minutes.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,186,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
117,topic-id,232,"Mr.Chairman, I rise, as I say, in opposition to this amendment. The proposed amendment offered by my colleague from Washington would increase funds appropriated for the Small Business Administration's entrepreneurial development programs by $3.8 million for the purpose of restoring funding to the SBA's ScaleUp initiative, which the SBA itself discontinued in fiscal year 2017.  The ScaleUp initiative was never congressionally authorized, and, as such, has never been subject to congressional oversight.  As the chairman of the Committee on Small Business, I am a staunch supporter of the SBA's efforts to increase access to training and counseling to our developing small businesses and to the next generation of entrepreneurs. It is also my responsibility to ensure that these programs are run efficiently and in the best interest of the American taxpayer. They are actually the ones footing the bill for every one of these programs. That is why, even though it can sometimes be tough, we have to balance these programs with limited budgets and always being aware that we have now a $20 trillion debt hanging over our heads.  As the ScaleUp initiative has never been subject to a congressional hearing nor congressional review, I believe it would be irresponsible to authorize taxpayer dollars to fund this program and must respectfully oppose this amendment.  Mr.Chair, I urge my colleagues to do the same, and I reserve the balance of my time.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,186,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
119,topic-id,362,"Mr.Chairman, I yield myself such time as I may consume.  Mr.Chair, I appreciate the gentleman from Washington's comments, and, as chair of the House Small Business Committee, I will certainly be willing to work with him and his staff to see if there is any ability down the road to reconsider this program.  That being said, we do have a new administration who has looked at this and many other programs very carefully. Being aware, again, that we have a considerable deficit every year and a $20 trillion debt hanging over our heads, something has to go, and there are a whole bunch of somethings in the budget that this administration is looking at because they are serious about this.  I definitely agree with the gentleman's comments about the importance of small businesses and promoting them in this country. About half of the people in America in the private sector work for, by definition, a small business. About 70 percent of the new jobs created in America are created by small businesses. There are 29 million small businesses all across They are contained in all 435 of our congressional districts. They are absolutely key.  We have a history, and I think most Members who deal with the Small Business Committee realize this, of working in a bipartisan manner--the ranking member, Nydia Velazquez who is from New York, myself now the chair, and I have been the ranking member under her in the past, so we really do work together on these, as do the other members of the committee.  We are willing to take a look at this down the road, but I would just have to reiterate my initial comment here is that I have to urge my colleagues, at this point, to oppose this amendment along with the administration and the Small Business Administration itself, which does oppose this amendment.  Mr.Chair, I yield back the balance of my time.  The Acting The question is on the amendment offered by the gentleman from Washington (Mr.Heck).  The amendment was rejected.  The Acting The Chair understands that amendment 212 will not be offered.  The Chair understands that amendment 213 will not be offered.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,186,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
2,topic-id,94,"Mr.Chairman, I ask unanimous consent to withdraw my request for a recorded vote on amendment 175 printed in House Report 115-297 to the end that the Chair put the question de novo.  The Acting CHAIR (Mr.McClintock). The Clerk will redesignate the amendment.  The Clerk redesignated the amendment.  The Acting Is there objection to the request of the gentleman from Oklahoma?  There was no objection.  The Acting The question is on the amendment offered by the gentleman from Pennsylvania (Mr.Murphy).  The amendment was agreed to. Vacating Demand for Recorded Vote on Amendment 176 Offered by ",CREC-2017-09-13-pt1-PgH7334-3.txt,2259,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
3,topic-id,91,"Mr.Chairman, I ask unanimous consent to withdraw my request for a recorded vote on amendment 176 printed in House Report 115-297 to the end that the Chair put the question de novo.  The Acting The Clerk will redesignate the amendment.  The Clerk redesignated the amendment.  The Acting Is there objection to the request of the gentleman from Oklahoma?  There was no objection.  The Acting The question is on the amendment offered by the gentleman from Pennsylvania (Mr.Murphy).  The amendment was agreed to.       Amendments En Bloc 5 Offered by Mr.Graves of Georgia  ",CREC-2017-09-13-pt1-PgH7334-3.txt,2259,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
138,topic-id,90,"Mr.Chairman, I move that the Committee do now rise.  The motion was agreed to.  Accordingly, the Committee rose; and the Speaker pro tempore (Mr.Banks of Indiana) having assumed the chair, Mr.Collins of Georgia, Acting Chair of the Committee of the Whole House on the state of the Union, reported that that Committee, having had under consideration the bill (H.3354) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes, had come to no resolution thereon.                          ____________________",CREC-2017-09-13-pt1-PgH7334-3.txt,2259,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
9,topic-id,108,"Mr.Chairman, I rise in support of the en bloc amendment which contains an amendment offered by myself and the gentleman from Connecticut (Mr.Larson), which directs that funding at the Department of the Treasury shall be used to develop a revenue procedure related to a deduction for casualty losses for homes that are suffering crumbling foundations in north-central and eastern Connecticut and western It is related to a pyrrhotite material which cropped up in a quarry that was used for aggregate in concrete foundations and is sweeping the area. Thousands of homes are affected by it.  Mr.Larson and I are actively working with Treasury Secretary Mnuchin for this purpose.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1836,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
10,topic-id,6,I yield to the gentleman from  ,CREC-2017-09-13-pt1-PgH7334-3.txt,1836,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
5,topic-id,262,"Mr.Chairman, I rise in support of this en bloc package which includes my amendments to the Financial Services division of this bill.  Mr.Chair, my amendment supports the efficient implementation of the Federal Assets Sale and Transfer This is the act that I authored that was signed into law last year that simply puts in place a board to manage, to liquidate, to identify unneeded and vacant properties.  There is an opportunity we have today to sell off the things that we don't need: properties that have been sitting vacant for years, properties that are costing us millions and millions and billions across the country. There is an opportunity for us not only to sell these off and bring in the much-needed revenue to start building roads, bridges, and put towards our infrastructure package, but also to get them redeveloped, rebuilding communities and putting people back to work.  Now, what we need right now is to get this board put into place, and congressional leadership will make recommendations to the President on their board. We need the Senate to confirm the chairperson of the board, and, finally, we need an executive director and a staff to help vet these high-value properties and push the reluctant agencies that don't want to get rid of these properties to actually liquidate the things that they don't need.  It is time to put this board in place, and this en bloc amendment will help us to do so. This will help us to build infrastructure across the country and sell off the things that we don't need.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1995,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
59,topic-id,37,"Mr.Chairman, I have an amendment at the desk.    The online version has been corrected to read: AMENDMENT 199 OFFERED BY ELLISON The Acting It is now in order to consider amendment 199 printed in House Report 115-297. ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
60,topic-id,12,"Mr.Chairman, I have an amendment at the desk. ========================= END NOTE =========================   ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
61,topic-id,64,"Mr.Chairman, I have an amendment at the desk.  The Acting The Clerk will designate the amendment.  The text of the amendment is as follows:       Page 590, strike line 1 and all that follows through page      591, line 14.  The Acting Pursuant to House Resolution 504, the gentleman from Minnesota and a Member opposed each will control 5 minutes.  The Chair recognizes the gentleman from  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
62,topic-id,537,"Mr.Chairman, my amendment simply preserves the Consumer Financial Protection Bureau's independent funding and ensures that it is adequately funded. That is essentially what this is all about. This is very clear. The sides on this couldn't be more clear. My amendment is one of many this week, but I hope that people pay special attention to how folks vote on this particular amendment.  This amendment is a clear litmus test. If a legislator wants to support[[Page H7346]]the work of the Consumer Financial Protection Bureau, if they want to support the work of $11.5 billion being returned to consumers, they should vote ``yes.''  A ``yes'' vote on my amendment means you want to protect Americans from fraud, deceptive practices, and rip-off schemes.  A ``yes'' vote means you want banks, debt collectors, credit reporting agencies, payday lenders, and other finance companies to be held accountable if they rip off consumers.  A ``yes'' vote means that you want honest and fair-dealing firms in the financial services space to be rewarded for their good work and for people who take advantage of consumers to be punished.  We want to keep good companies good. How can you do that if good and bad get treated just alike?  We need the My amendment asks that you stand with Ari Booras, for example. As you may have seen on ``CBS Sunday Morning'' a few weeks ago, Harry Booras contacted the Consumer Financial Protection Bureau's consumer complaint center for help. His teenage son, Ari, joined the Army, just like mine did, and bought a used truck at a car dealer near his base.  My boy was 18 when he went to the Ari was the same age, I imagine. Yet that desire was taken advantage of.  Teenage Ari joined the Army and bought a used truck at a car dealer near the base. The loan was way more than this private could possibly afford, with an extensive extended warranty and 18.5 percent interest. Private Booras would have paid three times more than Blue Book value for this $11,000 truck. He would have paid three times more. Yet he can't afford three times more. He is just a private trying to serve his country.  The Consumer Financial Protection Bureau got Private Booras and 50,000 other servicemembers out of these predatory loans that ruin their finances and cause enormous stress in their lives. We need servicemembers thinking about protecting the country, not how to fight off some predatory lender.  My amendment asks that you stand with Samir Hanef from Durham, North Samir was one of more than half a million people who was wrongly charged for auto insurance when he took out a loan to buy a Honda  Samir, a social worker, already had insurance, but Wells Fargo charged him and 20,000 others, customers, added insurance that made them miss payments. This led to their cars being repossessed in some cases.  The numerous scandals at Wells Fargo--the forced insurance, fake accounts, overcharges at mortgage closing, signing customers up for life insurance without their consent, and other fraudulent practices--are coming to light because of the work of the Consumer Financial Protection Bureau and its consumer complaint office. They need independence.  Mr.Chairman, I reserve the balance of my time.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
65,topic-id,18,"Mr.Chairman, how much time do I have remaining?  The Acting The gentleman from Minnesota has 1 minute remaining.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
66,topic-id,11,"Mr.Chairman, I yield 1 minute to the gentleman from Illinois (Mr.Quigley).  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
68,topic-id,9,"Mr.Chairman, I yield back the balance of my time.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
76,topic-id,50,"Mr.Chairman, I demand a recorded vote.  The Acting Pursuant to clause 6 of rule XVIII, further proceedings on the amendment offered by the gentleman from Minnesota will be postponed.                Amendment 200 Offered by Mr.Ellison  The Acting It is now in order to consider amendment 200 printed in House Report 115-297.  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
77,topic-id,65,"Mr.Chairman, I have an amendment at the desk.  The Acting The Clerk will designate the amendment.  The text of the amendment is as follows:       Page 563, strike line 16 and all that follows through page      566, line 3.  The Acting Pursuant to House Resolution 504, the gentleman from Minnesota (Mr.Ellison) and a Member opposed each will control 5 minutes.  The Chair recognizes the gentleman from  ",CREC-2017-09-13-pt1-PgH7334-3.txt,1857,"DEPARTMENT OF THE INTERIOR, ENVIRONMENT, AND RELATED AGENCIES",2017,13,September
