1933,Gregg,HARPER,REPRESENTATIVE,R,MS,3,H001045,114
2223,J.,HILL,REPRESENTATIVE,R,AR,2,H001072,114
1844,Mazie,HIRONO,SENATOR,D,HI,N/A,H001042,114
566,Steny,HOYER,REPRESENTATIVE,D,MD,5,H000874,114
2101,Jared,HUFFMAN,REPRESENTATIVE,D,CA,2,H001068,114
1909,Duncan,HUNTER,REPRESENTATIVE,R,CA,50,H001048,114
583,James,INHOFE,SENATOR,R,OK,N/A,I000024,114
1E+14,First Name unavailable,JAYAPAL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
616,Marcy,KAPTUR,REPRESENTATIVE,D,OH,8,K000009,114
2025,William,KEATING,REPRESENTATIVE,D,MA,9,K000375,114
2134,Daniel,KILDEE,REPRESENTATIVE,D,MI,5,K000380,114
2169,Derek,KILMER,REPRESENTATIVE,D,WA,6,K000381,114
1936,Leonard,LANCE,REPRESENTATIVE,R,NJ,7,L000567,114
2050,James,LANKFORD,SENATOR,R,OK,N/A,L000575,114
,,LATTA,REPRESENTATIVE,R,OH,5,1E+17,114
2252,Brenda,LAWRENCE,REPRESENTATIVE,D,MI,14,L000581,114
1383,Patrick,LEAHY,SENATOR,D,VT,N/A,L000174,114
1501,Barbara,LEE,REPRESENTATIVE,D,CA,13,L000551,114
1781,Daniel,LIPINSKI,REPRESENTATIVE,D,IL,3,L000563,114
701,Zoe,LOFGREN,REPRESENTATIVE,D,CA,19,L000397,114
2111,Alan,LOWENTHAL,REPRESENTATIVE,D,CA,47,L000579,114
709,Nita,LOWEY,REPRESENTATIVE,D,NY,17,L000480,114
1983,Joe,MANCHIN,SENATOR,D,WV,N/A,M001183,114
735,Edward,MARKEY,SENATOR,D,MA,N/A,M000133,114
1E+14,First Name unavailable,MARSHALL,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1814,Doris,MATSUI,REPRESENTATIVE,D,CA,6,M001163,114
1900,Jeff,MERKLEY,SENATOR,D,OR,N/A,M001176,114
2156,Markwayne,MULLIN,REPRESENTATIVE,R,OK,2,M001190,114
1409,Patty,MURRAY,SENATOR,D,WA,N/A,M001111,114
850,Jerrold,NADLER,REPRESENTATIVE,D,NY,10,N000002,114
1602,Grace,NAPOLITANO,REPRESENTATIVE,D,CA,32,N000179,114
867,Richard,NOLAN,REPRESENTATIVE,D,MN,8,N000127,114
868,Eleanor,NORTON,DELEGATE,D,DC,N/A,N000147,114
887,Frank,PALLONE,REPRESENTATIVE,D,NJ,6,P000034,114
1E+14,First Name unavailable,PANETTA,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
905,Nancy,PELOSI,REPRESENTATIVE,D,CA,12,P000197,114
,,PLASKETT,DELEGATE,I,VI,N/A,1E+17,114
1910,Jared,POLIS,REPRESENTATIVE,D,CO,2,P000598,114
1E+14,First Name unavailable,RASKIN,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1982,Tom,REED,REPRESENTATIVE,R,NY,23,R000585,114
2109,Raul,RUIZ,REPRESENTATIVE,D,CA,36,R000599,114
,,SABLAN,DELEGATE,I,MP,N/A,1E+17,114
1757,Linda,SANCHEZ,REPRESENTATIVE,D,CA,38,S001156,114
1010,Bernard,SANDERS,SENATOR,I,VT,N/A,S000033,114
1588,Janice,SCHAKOWSKY,REPRESENTATIVE,D,IL,9,S001145,114
1036,Charles,SCHUMER,SENATOR,D,NY,N/A,S000148,114
1042,Jose,SERRANO,REPRESENTATIVE,D,NY,15,S000248,114
1818,Albio,SIRES,REPRESENTATIVE,D,NJ,8,S001165,114
1E+14,First Name unavailable,SOTO,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
1890,Jackie,SPEIER,REPRESENTATIVE,D,CA,14,S001175,114
1531,Debbie,STABENOW,SENATOR,D,MI,N/A,S000770,114
1E+14,First Name unavailable,SUOZZI,Type Unavailable,Party Info Unavailable,state info unavailable,District Unavailable,BioGuideID unavailable,CongressID unavailable
2110,Mark,TAKANO,REPRESENTATIVE,D,CA,41,T000472,114
1829,Jon,TESTER,SENATOR,D,MT,N/A,T000464,114
1534,John,THUNE,SENATOR,R,SD,N/A,T000250,114
1940,Dina,TITUS,REPRESENTATIVE,D,NV,1,T000468,114
1942,Paul,TONKO,REPRESENTATIVE,D,NY,20,T000469,114
2231,Norma,TORRES,REPRESENTATIVE,D,CA,35,T000474,114
1884,Niki,TSONGAS,REPRESENTATIVE,D,MA,3,T000465,114
1567,Tom,UDALL,SENATOR,D,NM,N/A,U000039,114
1177,Fred,UPTON,REPRESENTATIVE,R,MI,6,U000031,114
1184,Nydia,VELAZQUEZ,REPRESENTATIVE,D,NY,7,V000081,114
1596,Greg,WALDEN,REPRESENTATIVE,R,OR,2,W000791,114
1897,Mark,WARNER,SENATOR,D,VA,N/A,W000805,114
2182,Elizabeth,WARREN,SENATOR,D,MA,N/A,W000817,114
1823,Sheldon,WHITEHOUSE,SENATOR,D,RI,N/A,W000802,114
2008,Rob,WOODALL,REPRESENTATIVE,R,GA,7,W000810,114
2261,Lee,ZELDIN,REPRESENTATIVE,R,NY,1,Z000017,114
