138,topic-id,278,"Madam President, the matter that is before the Senate is the motion I have offered. It simply is, in this tax bill, the corporate rate is reduced from 35 percent down to 20 percent, and that is permanent, but the modest, middle-class tax breaks are not permanent, and in 7 or 8 years they cease to exist. They sunset. So, in this tax bill, you want to give permanent, huge corporate cuts, from 35 down to 20. By the way, if the American corporation is doing business overseas, it is basically a zero tax rate, which is an incentive to go overseas, send jobs overseas. American jobs are lost while giving those huge corporate breaks at the same time it is giving modest breaks to the very people who need the tax cuts; that is, hard-working American families, the middle class. Then, oh, by the way, in 7 or 8 years, vamoose, it is gone, no tax break. It goes back up. It is a tax increase. That is simply not fair.  So this little motion simply says go back to the Finance Committee and correct this inequity. Go back to the Finance Committee, make the middle-class tax cuts permanent, and then get the Finance Committee to offset those with revenue from someplace. Do you know where that someplace should be? It ought to be the huge corporate tax cuts. That is where the revenue ought to be taken back from to give that revenue or tax cuts to the middle class. It is a simple issue of fairness.  I am delighted to be joined by my colleague from  I yield the floor.  The PRESIDING The Senator from  ",CREC-2017-12-01-pt1-PgS7655-2.txt,859,EXECUTIVE CALENDAR--Continued,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,topic-id,27,"Madam President, we yield back all time as well.  The PRESIDING All time is yielded back.  The question is on agreeing to the Nelson motion to commit.  ",CREC-2017-12-01-pt1-PgS7655-2.txt,859,EXECUTIVE SESSION,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,topic-id,486,"Mr.President, this is, in effect, a massive transfer of wealth under the guise of tax reform and under repeating the statement: It will help the middle class. You can repeat a statement, but that doesn't mean it is true. You have to look at what the facts are. I think you have heard a number of the speeches that will refute this--that it is not middle-class tax relief. It certainly isn't when a lot of those so-called tax cuts for the middle class will evaporate; they will cease to exist after 7 or 8 years.  Let's take another part of this tax bill, the child tax credit. We are going to have a couple of amendments out of here on the floor tonight. We are going to have one that is going to increase the tax credit substantially, like $3,000 per child. When you compare that to the current existing Republican bill, they have a tax credit that, in fact, if you have more than three children, if you have a large family, you are going to be penalized. That is what the facts are.  Let's see how the votes come later this evening on two amendments. One is a Democratic amendment, and one is a Republican amendment. As to the child tax credit, let's see what the majority of our friends who are trying to ram this through in the dead of night do. Let's see what happens, because, clearly, their tax bill does not do enough.  This Senator has long supported increasing the child tax credit, including cosponsoring Senator Brown's amendment to increase the credit and make it easier for those who are in a low-income situation to claim that credit. I am going to continue to support increases for this tax credit for the middle class, as long as it is done in a fiscally responsible and thoughtful way. It doesn't make any difference who is proposing it. Let's see how the votes come out here on these two amendments.  Unfortunately, the bill that is before us does it backward because it actually increases those who have a number of children. We should be doing the opposite. I hope that we will find a way to drastically change this bill. Instead of limiting the child tax credit, let's go in and make the corporate income tax not at 20 percent but at 22 percent or 25 percent in order to fund the child tax credit to help those on the bottom line of the economic ladder.  We should be coming together in a bipartisan manner to flip the priorities in this bill and to significantly increase the child tax credit. Obviously, that is what the American people want, but that is not the bill of goods that you are getting sold here tonight. By saying something is something, that doesn't make it so. It is what the facts are.  I yield the floor.  ",CREC-2017-12-01-pt1-PgS7655-2.txt,859,TAX CUTS AND JOBS ACT,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,topic-id,314,"Mr.President, I intend to call up my motion to commit the bill to the Finance Committee, which is at the desk, and it is supported by Senator  Mr.President, while we are working out the consent, the tax bill before us is not for the middle class. As a matter of fact, this is a big cut for corporations. This is not a cut for you. It is not a cut for hard-working families. It is so lopsided as a cut to big corporations.  The fact is that it is not for the middle class. We need to be frank. The truth is that the bill treats the corporations much better than regular people. For example, over a 10-year period, if you make $75,000 or less, you will be hurt by this bill. If you are a small business owner and your taxes are a passthrough at the individual rate, your taxes are going to be much higher than large, multinational corporations. If you buy your health insurance in the individual market, there is a good chance that you are going to lose access to affordable health insurance. These are the facts, and it is just plain and simple.  Sure, there are tax cuts for some of the middle class, but those tax cuts go away after 8 years. In 2026, they are gone. By contrast, the tax cuts for big corporations are made permanent, and that is simply not treating people fairly.  So what I am suggesting is that we send this bill to the Finance Committee to work out a bipartisan compromise on how to make middle-class tax cuts permanent. There were 17 of us that stood up in the press gallery yesterday and said we are for a bipartisan compromise. I would hope a majority of my colleagues would support that, and I ask for your support.  The PRESIDING The Senator from  ",CREC-2017-11-30-pt1-PgS7508-4.txt,859,TAX CUTS AND JOBS ACT,2017,30,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,topic-id,1022,"Madam President, one cannot say it much better than the Senator from Massachusetts has said it. Everyone has come to expect a free and open internet--one that does not charge more for certain content and charge less for favorite content. It is supposed to be free. It is supposed to be open. It should be balanced. Hopefully, since it seems that the Pai regime is, in fact, going down this road, there will be immediate lawsuits that will be very time-consuming. At the end of the day, sometime in the future, there may be an opportunity for a legislative solution, but it has to be a balanced solution that protects the right of the public to a free and open internet.                      Puerto Rico Recovery Effort  Madam President, I want to discuss another issue.  What do you think it would be like to be in your home for 3 months without electricity when all of your home appliances and all of your daily routines have been built around the fact that electricity has provided the power to run your home in the way that you would expect?  Do you know that half of the people of Puerto Rico, 3 months after Hurricane Maria, still do not have electricity? Is it any wonder that 160,000 people--our fellow citizens from Puerto Rico--have now chosen to get on an airplane and go to the State of Florida? Is it any stretch of the imagination that there will not be hundreds of thousands more? They see a land that was devastated by a category 4 hurricane--that verged on a category 5--and that covered the entire island, with remote parts of the island having been completely cut off for 2\1/2\ weeks from transportation to get there, except by air, like the town of Utuado, which is up in the mountains, that I visited shortly after the hurricane.  Is it any wonder that people like them are now being very creative and very inventive? There are neighbors helping neighbors. They are all coming together. But they have been without electricity for such a long period of time that the opportunities for jobs are drying up, businesses cannot open, and commerce has slowed. With a $250 plane ticket, in 2 hours they can be in Florida, and, indeed, that is what has happened--160,000, as of now, just to How many have gone to New York and to other States? We do not have that calculation, but we expect several hundred thousand more to go.  For all who come here, the island of Puerto Rico is their home. They want to return, but is there going to be a quick resumption of business? In its contracting through the U.Army Corps of Engineers, is FEMA going to get the electricity back up? Are there[[Page S7326]]going to be jobs? Are we going to change the tax law so that Puerto Rico does, in fact, have the incentives that it used to have in the past that had taken pharmaceutical companies there and rum companies there? A lot of those tax incentives have gone away, and we ought to be considering that in this tax bill. We ought to be considering the long-term cost that it is going to take to help restore the island. Until that is done, what do you think people have done? This is exactly what they have done, and they are going to continue to come.  As a result, we have a different problem in a State in which so many of their families already live and where they have been living with relatives. Now it is time for them to be able to have their own families and their own places to live. Yet we do not have the provisions in order to give them the financial support to be able to afford housing. Suppose 300,000 Puerto Ricans go to Florida alone. Do they have the money? Are they able to get jobs right away so that they will have the money for housing? That is why we are going to have to have financial incentives.  That is why, in a bill that was filed last week by this Senator, along with several others, there is a provision--if we can pass this legislation--for HUD, or the Department of Housing and Urban Development, to have the financial wherewithal to then supply housing needs, many times through subsidized housing, in the case of an incident like this hurricane, in which an emergency has occurred and has caused a huge dislocation of people to another  Since it is going to be hard to get legislation like this passed in a timely fashion and the need is desperate right now and since the last supplemental emergency appropriation for all of the hurricanes did not include the housing part for the ones who are going to Florida, in the meantime, in this next supplemental that will come just before Christmas--emergency supplemental funding--we will need to provide that.  Then the question will be this: Where, for example, in Central Florida--in the Orlando metro area--will they actually be able to find housing that will be available without their having to drive hundreds of miles to find housing that will be affordable, even with additional assistance? The people who can work this problem out are in the local governments. They are the ones who know best the situation.  As we get ready before Christmas for a final appropriations bill with emergency supplemental funding because of all of the hurricanes, which, indeed, will come--it will just be the next installment of many installments to come in the new year--let us remember that housing is going to be critical for a huge number of people who have been dislocated and have to strike out and find new lives, new jobs, and new places to call home, which clearly means that they will have to have places to call home, and those are places to live--housing. It is an urgent need, and it is one that is critical. This Congress has to face it before the holidays.  I yield the floor.  The PRESIDING OFFICER (Mr.Moran). The Senator from                               Healthcare  ",CREC-2017-11-27-pt1-PgS7319-6.txt,859,TAX CUTS AND JOBS ACT,2017,27,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,topic-id,22,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.  ",CREC-2017-11-29-pt1-PgS7380.txt,859,EXECUTIVE SESSION,2017,29,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,topic-id,1357,"Mr.President, I am here to discuss the tax bill, what we have done before, and what we have now in front of us. That is not what the American people want. It is what large corporations want--large, multinational corporations that get their corporate tax rate cut from 35 to 20 percent. It is what the well-to-do want. That is what is before us.  Now, let me explain. Anyone who says that this bill is all for the middle class is not giving the full story. What they are not telling you is that the tax cuts for the middle class expire in 7 or 8 years. That is not what is being told.  Folks are not telling you that this bill will put small businesses at a competitive disadvantage, making it easier for large, multinational corporations to crush local small businesses. I say this as a Senator from Florida, since small business is the economic backbone of our State, not the large multinational corporations.  What people are not telling you is that this bill will cause healthcare premiums to go up by 10 percent and will force 13 million people to lose their health insurance, and that is according to an independent analysis by CBO, the Congressional Budget  Folks are not telling you that this bill will send thousands of jobs--American jobs--overseas. It is not a jobs bill; it is a bill that is going to send jobs overseas because the tax rate for income produced overseas for large, multinational corporations is going to be less than the tax rate for those same corporations producing the income in This is exactly what is in the bill.[[Page S7382]]  They are not telling you all the other ways that CBO says this bill will hurt ordinary For example, beginning in 2019, CBO says anyone making under $30,000 a year will take a hit from this bill if it becomes law. Then, in 2021, anyone making under $40,000 will start to feel the pinch. Finally, in 2027, anyone making under $75,000 is actually going get a tax increase. That is what folks are not telling you, but that is what is in print in the bill. All the while, the big, multinational corporations and those at the economic top will continue to reap the benefits of tax cuts.  This is not fooling; this is what the bill says. Once folks find out what is in this bill, there is going to be a day of reckoning. The question is, When are they going to find out? Are they going to wait until they see that everybody--in about 7 years--earning under $75,000 is actually getting a tax increase? What the bill needs is balance.  This Senator is a member of the Finance We tried to add balance in the committee, but our Republican colleagues insisted on voting down every Democratic amendment that was brought up, only making changes on the margin to say that they had gone through regular order. An amendment of this Senator's to increase the child tax credit was voted down, 14 to 12.  In the meantime, the real bill is being written in secret by one party, with a new iteration to change it coming out almost every other day. I wish I were kidding. In fact, it came out the week before On Monday, we started marking it up. A new version came out on A new version came out on Then, in the markup on Thursday before Thanksgiving week, lo and behold, there was a new version with a so-called managers' amendment. The bill starts changing colors, with each new version trying to top the last in what it is doing to the middle class.  This isn't the way we should be doing the people's business. We ought to be coming together to find a way to negotiate a tax bill that works for most Americans, not pit red States against blue States or make it harder for cities to invest in infrastructure. We shouldn't have a tax bill that makes healthcare less affordable and takes healthcare away from 13 million people and, on top of all of this, that increases the national debt by almost $1.5 trillion on top of the $20 trillion of national debt.  What the American people want is for us to work together, to work on bipartisan compromise, but what we have is the opposite of that. The American people want the best way to ensure a good outcome for the widest majority of I daresay, if we put a tax bill on this floor in a bipartisan way, it would end up having 70 to 80 votes out of 100 Senators in a big, resounding, bipartisan vote, but that is not the course that has been chosen.  I want to give one other example. Some Senators are being told that the health insurance part of this bill ends up raising rates by 10 percent and taking health insurance away from 13 million They are saying that in a series of bills that this Senator has worked on in a bipartisan fashion, some of them being initiated in a bipartisan way out of the HELP Committee by Senator Alexander and Senator Murray--some are saying that those bills, including a bill that this Senator has cosponsored with Senator Collins to establish a reinsurance fund--and in some States, the use of it has lowered premiums by 20 percent--some say that all of those fixes to the Affordable Care Act will completely overshadow and take away the health insurance premiums that this tax bill has that CBO has said will raise premiums 10 percent.  That argument has been made why some Republican Senators should vote for this tax bill, but, in fact, the Congressional Budget Office came out today with a letter saying that that is not true, that the rates on what is being done in this tax bill on health insurance will still go up 10 percent almost every year for the next 10 years. That is not this Senator saying that; that is in a letter of November 29 by the Congressional Budget  So how we ought to do it is the same way the last major tax bill was passed. It was way back in 1986. It was when Ronald Reagan was President and the Speaker of the House was Tip O'They were two old Irishmen who used to fight like the dickens. But they had a personal friendship. They had a personal relationship. They could cut through all the political differences. When it was time to get things done, they could come to a bipartisan consensus. In 1986, they found a way to do it, and the middle class was the one that benefited.  We know it can be done. It has been done before. This isn't 1986; this is 2017. Things have changed. It has gotten a lot more partisan around here. It has gotten a lot more ideologically rigid. But when you are doing major tax bills that affect one-sixth of the American economy, isn't it time to revert to what we did back in 1986 when we came together in bipartisan consensus? As long as there is a will, there is a way. And in the midst of this extreme, toxic atmosphere of high partisanship, what I hope is that we might find the will to cut through that and say: Indeed, there is a way, and it is a bipartisan way. We just need willing partners on both sides.  I pray that will occur between now and Christmas before we do something we are going to regret, so that we can do something for the American economy and so that we can do something for the American people, that they finally say: This is the way I want our public servants to act. I want them to act in consensus building in a bipartisan or a nonpartisan way. I hope that will be our Christmas present.  Mr.President, I yield the floor.  I suggest the absence of a quorum.  The PRESIDING The clerk will call the roll.  The legislative clerk proceeded to call the roll.  ",CREC-2017-11-29-pt1-PgS7380.txt,859,TAX CUTS AND JOBS ACT,2017,29,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,topic-id,400,"Mr.President, we do want to go far, and we need to travel together. We have been trying to make the case that, indeed, we do this in a bipartisan way instead of being jammed through in a partisan way.  I don't think there would be a Senator in this Chamber that would not want to help Puerto Rico, given the fact that Puerto Rico is going through the ravages of the aftermath of a hurricane, where still today just under half of the population in Puerto Rico does not have electricity, and it is 3 months after the hurricane. But we are going to send another hurricane to Puerto Rico if we pass this bill because of the provisions that are so punitive to Puerto Rico in this tax bill.  In this tax bill, there is a 20-percent penalty on businesses doing business in Puerto It is just unbelievable, a 20-percent penalty on companies that invest in Puerto Rico, causing one of the daily newspapers on the island, El Nuevo Dia, to state that 250,000 jobs would leave the island just as a result of that provision. That is not something we want to do to Puerto We want to help Puerto  Unfortunately, that is not all. The bill eliminates the section 199 manufacturing deduction for Puerto Rico, specifically in the law to encourage manufacturing in that island Commonwealth, a territory of our fellow U.citizens.  The bill also eliminates the rum cover, which is how they get a rebate for paying those excise taxes on the production of Puerto Rican and U.Virgin Islands rum. It is a means of offsetting the cost of economic development in those two territories, Puerto Rico and the U.Virgin  This bill further fails to put Puerto Rico residents on an equal footing with those on the mainland by giving them the same treatment on the earned income tax credit and the child tax credit.  First, the bill is so out of balance, to begin with. But then, when you get down to the specifics in so many of the items--now, in this particular item affecting Puerto Rico--this is not what we want to do. Yet we are just about to vote on this bill, and that is what is going to happen. That is what is going to happen in Puerto  I urge some of our Members to reconsider their vote.  I yield the floor.  ",CREC-2017-11-29-pt1-PgS7380.txt,859,EXECUTIVE CALENDAR--Continued,2017,29,December,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,topic-id,220,"Mr.President, I would like to recognize the Los Angeles-class attack submarine USS Jacksonville prior to her decommissioning. On August 10, the USS Jacksonville returned to homeport at Joint Base Pearl Harbor-Hickam after completing her final deployment in the Western  The completion of this mission marked the USS Jacksonville's 15th deployment since the ship's commissioning in May 1981. Over her lifespan, the USS Jacksonville has completed two around-the-world cruises, visited ports in nearly every continent, and completed countless critical missions. While assigned to the Enterprise battle group on September 11, 2001, the Jacksonville provided critical intelligence support as the Nation prepared to respond to the horrific attacks.  In a tribute to its namesake, the Jacksonville's nickname is ``The Bold One,'' based on the city of Jacksonville, Florida's slogan of ``The Bold New City of the South.'' I am sure the entire city of Jacksonville, with its rich naval tradition, is honored today by this submarine's legacy, and the outstanding service provided by her crew and their dedication to our great  Current and former crew will be hosting a reunion this November in Hawaii to say one final good-bye to the USS I invite my colleagues to join me in honoring the boat, her current crew, and all of our Nation's courageous sailors who have served on board in years past.                          ____________________",CREC-2017-11-27-pt1-PgS7331.txt,859,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,2017,27,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,topic-id,157,"Mr.Speaker, I rise today to recognize Sheriff Harvey Gjesdal of Douglas County, Washington, for his significant contributions to the safety of the constituents in the Fourth District and to congratulate him on his recently announced retirement.  Sheriff Gjesdal has served in Washington State law enforcement for over 30 years. He began his career in 1985, at the Garfield County Sheriff's Office, and he spent 8 years in the Bellevue Police Department before landing in Douglas County in 1995. He was promoted to sergeant in 2000 and elected to his current position in 2006.  Additionally, he served in the U.Coast Guard Reserve for 26 years, where he was activated four times, including two tours in the Middle  For the last 22 years, Sheriff Gjesdal has been promoting safety and building strong relationships in central I am thankful for his leadership and compassion, and I urge my colleagues to join me in congratulating him on a successful career.                          ____________________",CREC-2017-12-01-pt1-PgH9572-3.txt,2275,SIKH AWARENESS AND APPRECIATION MONTH,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,topic-id,44,"Mr.Speaker, pursuant to clause 1, rule I, I demand a vote on agreeing to the Speaker's approval of the  The The question is on the Speaker's approval of the  The question was taken; and the Speaker announced that the ayes appeared to have it.  ",CREC-2017-12-01-pt1-PgH9571-3.txt,2275,CONNECTICUT'S CRUMBLING FOUNDATIONS,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,topic-id,51,"Mr.Speaker, I object to the vote on the ground that a quorum is not present and make the point of order that a quorum is not present.  The Pursuant to clause 8, rule XX, further proceedings on this question will be postponed.  The point of no quorum is considered withdrawn.                          ____________________",CREC-2017-12-01-pt1-PgH9571-3.txt,2275,ADDITIONAL STATEMENTS,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,topic-id,520,"Mr.Speaker, I rise in support of H.3115, the land exchange between PolyMet Mining Corporation and the Superior National Forest of the U.Forest  Let me begin by saying that what the exchange involves is PolyMet giving up approximately 6,550 acres of forestland that is surrounded by old mining sites, with no public access. In return, they are giving us 6,690 acres, or an additional 40 acres, which is a wonderfully good deal for the taxpayers and the concerns of the environment, if people just look at the exchange.  At the end of the day, the taxpayers get more land and more value--$425,000, to be exact. There is no cost to the taxpayers. The public gets more access to the land. They get more lakeshore property, more timberland, more wild rice land, and more wetlands.  If approved and if the PolyMet Mining project should ultimately go forward--by the way, it has received the highest marks that any mining project has ever received from the EPA, after almost 12 years of review--the simple truth is that this is a good bill for the public.  Let me say it is important to note that there are some things that this bill does not do. I need to say that because there is some terrible misinformation floating around out there.  Number one, it does not authorize a mining project. Let's make that very clear.  Number two, it does not interfere with the State and Federal environmental review processes, procedures, and permitting process.  Most importantly, the preponderance of the information coming into my office is concern for the Boundary Waters Canoe Area Wilderness, and rightfully so. I was an original sponsor of that legislation back in the day before I took my little 32-year hiatus. There is no more precious, pristine area in this country--perhaps, the world--that needs to be protected.  Let me show you something. For those of you who weren't paying attention in science class, there is the Continental The water north of that flows north and water to the south of that flows south.  This project is south of the Continental Divide, so there is physically no way possible, short of a nuclear bomb or getting hit by a planet or something, that that water can flow into and in any way harm or damage the Boundary  To be specific, right here, there already is a 60-year-old mining project, Northshore They have been mining there 60 years.  And by the way, there is sulfur in that soil, as well. It has never caused any damage to the Boundary Waters Canoe Area  This is a good bill for the environment, good for jobs, and it is good for the community. In no way can it harm or damage the Boundary Waters or I wouldn't be standing here today advocating for its purchase.  I urge my colleagues to adopt this important piece of legislation. I remind them that it has good bipartisan support from our Minnesota Senators and the Governor, bipartisan support from our congressional delegation, chambers of commerce, and the trade unions.  It is a good bill, and I urge its adoption.                              {time}  1700  ",CREC-2017-11-28-pt1-PgH9445.txt,867,EXECUTIVE CALENDER--Continued,2017,28,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,topic-id,481,"Mr.Speaker, December is a special month. We celebrate the birth of Christ, but we are also celebrating a church in Rock Hill, South Carolina, that has done amazing things. It is a 30-year celebration for the First Baptist Church in Rock Hill, South It is also celebrating a pastor that has stood the test of time. He has done amazing things at this church.  Let me tell you what has occurred over the past 30 years.  The church relocated in April 2004 to an 84,000-square-foot facility. It was 52 acres of land. Mr.Speaker, I can tell you, when the First Baptist Church made that move, the land out there was a forest. You didn't see the shopping centers, you didn't see the fast food, you didn't see the service stations and the clothing stores that are there now. They took a chance on faith.  I remember when the board took that vote, it wasn't a simple majority. They had to have an 80 percent-plus in agreement of the board to locate there. If that is not democracy, I don't know what is.  The budget was $490,000. It increased $2,637,800.  They have had over 1,500 baptisms.  They sponsored the first African-American congregation for membership in the York Baptist Association in 1994.  They sponsored a second African-American congregation for membership in the York Baptist Association in 2017.  Let me tell you about Pastor  Pastor Hogg was born on January 14, 1958. He was born in Roxana, He was baptized and ordained in the First Baptist Church of Whitesburg, He has been pastor of the Bethel Baptist He has been pastor of the Colson Baptist He has been the summer missionary at the First Baptist And he has been the bus minister at the First Baptist Church in  Some of the honors and offices that he has devoted his time and talent to have been the South Carolina Baptist Convention, where he was president from 1993 to 1994. He was president of the Pastor's He was chairman of the United Christian Baccalaureate Planning He was on the Billy Graham Carolinas Crusade Executive He was a charter member of the city of Rock Hill No Room for Racism  Some of the new things he has started while at First Baptist Church in Rock Hill were the contemporary worship service, deaf ministry, women and men's ministries, television broadcasts of morning worship services, live streaming of worship services, Sunbeams Day School, and conducted eight capital fund campaigns.  Mr.Speaker, I could go on and on, but these 30 years are something to remember. It is something that ought to be a milestone for the church--and it is. If anybody has stood the test of time, it has been Steve Hogg and the First Baptist Church, and I commend the congregation. It is a great day for our State and it is a great day for God bless                          ____________________",CREC-2017-12-05-pt1-PgH9629.txt,1E+14,RELATING TO THE EXERCISE OF THE AUTHORITY OF THE RANKING MINORITY,2017,5,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,topic-id,147,"Mr.Speaker, I rise today in full support of H.1699. I spent 40 years of my career developing land and actually buying manufactured housing, which makes it possible for families who cannot afford a stick-built home, in many cases, to be able to buy a manufactured house. I have seen firsthand the critical role that manufactured housing plays in the development of local communities and the ability for a family to buy their first home.  As we have seen far too often, regulatory overreach by the Consumer Financial Protection Bureau has impeded and stopped, in many cases, the ability for consumers to receive financing for manufactured housing, and has placed unnecessary requirements on retailers. This legislation addresses this overreach by making commonsense reforms to increase the availability and financing for manufactured housing, while maintaining important protections for consumers.  Mr.Speaker, I urge my colleagues to support this important legislation.  ",CREC-2017-12-01-pt1-PgH9573-2.txt,1E+14,"APPOINTMENT OF CONFEREES ON H.R. 1, TAX CUTS AND JOBS ACT",2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,topic-id,374,"Mr.Chairman, I thank my good friend from He is doing a public service with his response to the bill that is coming forward today.  Mr.Chairman, you can call this bill whatever you want, but it is not a reform bill. It creates a problem in order to get rid of it.  Mr.Chairman, 0.18 percent is all of the employees who get dismissed. The sponsor must want more. Instead of taking that as an indication of the competency and of the excellence of Federal employees--under 1 percent, only 0.18--there must be more to be[[Page H9552]]fired than that. The data shows the opposite.  The Federal workforce has consistently been understood to be the best qualified public employees in the country however you look at them, particularly with their education and with their efforts.  The first reason the sponsor gives for this bill is that managers ``simply lose track of time and are unaware of the 1-year deadline approaching.''  Whose competency should we be checking? Not the employees, surely. Management should be doing its job. They are paid big Federal bucks precisely for that.  But they are paid to do something else. They are paid to observe. They are not observing if they are not even looking for the 1-year deadline wherein they could fire an employee.  They are supposed to assist employees during that first year. They are supposed to help correct employees during that first year.  What are they doing during that first year losing track of it? Who bears the burden is the employee who may be perfectly competent but wasn't receiving the assistance or the oversight to which she was entitled.  We are moving without information that would help us understand if there is a problem. What is the reason for not calling witnesses to find out if there is a problem? Because if there is, then we ought to do something about it.  We do know this: 36 percent of all the employees dismissed are dismissed in that first year. That would seem to indicate that maybe management is doing its job.  Today's young workforce is always looking for better opportunities. Pass this bill, and you chase away the best and the brightest from even applying to work for the American people.  ",CREC-2017-11-30-pt1-PgH9547-2.txt,868,CONDEMNING ETHNIC CLEANSING OF ROHINGYA AND CALLING FOR AN END TO,2017,30,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,topic-id,277,"Mr.Speaker, I want to thank the chair and ranking member of the committee for bringing this bill forward at a time of national crisis in the workplace on sexual harassment.  When I chaired the Equal Employment Opportunity Commission, which was 15 years after the statute had been passed, sexual harassment had not even been defined as a form of workplace discrimination. We held hearings and so defined it, and the Supreme Court thereafter affirmed the EEOC guidelines.  Congress, nevertheless, exempted itself until 30 years later when in 1995--prompted by a controversy involving Members of the Congress--brought Congress under 13 major civil rights and labor laws. But mysteriously--and I still can't understand why--Congress exempted itself from the easiest provision, the provision we bring forward today for posting and training. I will never understand that failure, but we are trying to move forward today.  There are other needed provisions, and I have introduced a bill to bring the comprehensive provisions that we now require of the legislative branch or the private sector forward, and I thank the Committee on House Administration for continuing to work on these issues, too.  Congress failed in 1964. Congress failed again in 1995. Now, in 2017, it is impossible to justify exempting congressional offices and Members of Congress from the comprehensive provisions Congress now requires of private employers and Federal agencies. We will never be respected until we are brought under the same laws as everybody else.  Congressional staff deserve the same civil and antidiscrimination protections afforded to other Federal employees. It is important that powerful figures who play an outsized role here in Congress be brought to the same level as other employers.  ",CREC-2017-11-29-pt1-PgH9491-2.txt,868,TAX CUTS AND JOBS ACT,2017,29,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,topic-id,459,"Mr.Speaker, I rise in strong support of H.1, the Tax Cuts and Jobs  Mr.Speaker, for years, the middle class has been saddled with a broken Tax Code and low wages. Small businesses have been crushed by overly complicated rules and a higher tax burden than corporations.  As a result, America has suffered from a self-inflicted uncompetitive Tax Code, lagging behind the rest of the world both in economic growth and job creation. Companies have fled for lower tax jurisdictions and more competitive business environments.  Since the 1986 Tax Reform Act was passed, Washington has continued to make the Tax Code longer and more complicated, adding special interest loopholes and industry-specific carve-outs back into the Code year after year.  This has allowed the Tax Code to dictate business decisions instead of letting businesses dictate business decisions.  For the first time in 31 years, we are wiping the Tax Code clean and replacing it with one that is fair and simpler for everyone.  For the better part of my career, I have advocated for a cash-flow tax system that would allow small businesses to expense 100 percent of their costs immediately. H.1 contains an expensing provision that would give businesses the tremendous opportunity to reinvest, allowing them to grow their businesses and create jobs.  The impacts for the American economy would be huge. Small businesses across rural California, from the small family-owned farm to the neighborhood restaurant and any other entrepreneur, deserve a type of tax system that allows them to create jobs and be able to compete on an equal footing globally.  Mr.Speaker, before I close, I want to just point out to those in the audience, those who are watching this, that today you are going to hear a lot about how Republicans are giving tax breaks to millionaires and billionaires.  Mr.Speaker, that is always what the left says about the However, you will also hear a lot of talk about people who itemize and SALT deductions and how those are somehow increasing taxes on the middle class.  The reality of this, Mr.Speaker, is these deductions go to millionaires and billionaires. So for my friends on the left, you can't have it both ways. You can't claim that Republicans are giving tax cuts to millionaires and billionaires when you are attempting to keep the very tax cuts called SALT, State and local tax deductions, that go to millionaires and billionaires.  Mr.Speaker, in closing, I want to take this opportunity to thank Chairman Brady and all my colleagues on the Ways and Means For years, we have been working on this legislation, but this is a historic moment. Congress has the opportunity to positively impact every American by reforming our Tax Code, and I urge my colleagues to vote ``yes.''  ",CREC-2017-11-16-pt1-PgH9381-2.txt,1710,TAX CUTS AND JOBS ACT--CONTINUED,2017,16,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
