158,topic-id,23,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.                          ____________________",CREC-2017-11-02-pt1-PgS6990.txt,1984,PROTECTING SENIORS' ACCESS TO MEDICARE ACT OF 2017,2017,2,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,topic-id,774,"Mr.President, section 36(b) of the Arms Export Control Act requires that Congress receive prior notification of certain proposed arms sales as defined by that statute. Upon such notification, the Congress has 30 calendar days during which the sale may be reviewed. The provision stipulates that, in the Senate, the notification of proposed sales shall be sent to the chairman of the Senate Foreign Relations  In keeping with the committee's intention to see that relevant information is available to the full Senate, I ask unanimous consent to have printed in the Record the notifications which have been received. If the cover letter references a classified annex, then such annex is available to all Senators in the office of the Foreign Relations Committee, room SD-423.  There being no objection, the material was ordered to be printed in the Record, as follows:                                                  Defense Security                                           Cooperation Agency,                                                    Arlington,     Bob Corker,     Chairman, Committee on Foreign Relations,     U.Senate, Washington,       Dear Mr.Chairman: Pursuant to the reporting requirements      of Section 36(b)(1) of the Arms Export Control Act, as      amended, we are forwarding herewith Transmittal 17-22,      concerning the Department of the Air Force's proposed      Letter(s) of Offer and Acceptance to the Government of Qatar      for defense articles and services estimated to cost $1.1      billion. After this letter is delivered to your office, we      plan to issue a news release to notify the public of this      proposed sale.           Sincerely,             Charles Hooper, Lieutenant General, USA,                               Transmittal 17-22     Notice of Proposed Issuance of Letter of Offer Pursuant to          Section 36(b)(1) Of the Arms Export Control Act, as          amended       (i) Prospective Purchaser: Government of Qatar       (ii) Total Estimated Value:       Major Defense Equipment* $ 0 billion.       Other $ 1.1 billion.       TOTAL $ 1.1 billion.       (iii) Description and Quantity or Quantities of Articles or      Services under Consideration for Purchase:       Major Defense Equipment (MDE): None       Non-MDE: Design and construction services, new parking/     loading ramps, hot cargo pads, taxiways, hangars, back shops,      alert facilities, weapons storage areas, hardened shelters,      squadron operations facilities, maintenance facilities,      training facilities, information technology support and cyber      facilities, force protection support facilities, squadron      operations facilities, other F-15QA related support      structures, construction/facilities/design services,      cybersecurity services, mission critical computer resources,      support services, force protection services, and other      related elements of logistics and program support.       (iv) Military Department: Air Force (X7-D-QAL).       (v) Prior Related Cases, if any:       Air Force: QA-D-SAC, QA-D-TAH, QA-D-      Navy: QA-P-AAG, QA-P-AAE, QA-P-AAH, QA-P-LAC, QA-P-      (vi) Sales Commission, Fee, etc., Paid, or Agreed      to be Paid:       (vii) Sensitivity of Technology Contained in the Defense      Article or Defense Services Proposed to be Sold:       (viii) Date Report Delivered to Congress: November 1, 2017.       *As defined in Section 47(6) of the Arms Export Control                               POLICY JUSTIFICATION    Qatar--F-15QA Construction, Cybersecurity, and Force Protection                              Infrastructure       The Government of Qatar has requested support of its F-15QA      multi-role fighter aircraft program to include design and      construction services, new parking/loading ramps, hot cargo      pads, taxiways, hangars, back shops, alert facilities,      weapons storage areas, hardened shelters, squadron operations      facilities, maintenance facilities, training facilities,      information technology support and cyber facilities, force      protection support facilities, squadron operations      facilities, other F-15QA related support structures,      construction/facilities/design services, cybersecurity      services, mission critical computer resources, support      services, force protection services, and other related      elements of logistics and program support. The estimated cost      is $1.1 billion.       This proposed sale supports the foreign policy and national      security objectives of the United Qatar is an      important force for political stability and economic progress      in the Persian Gulf region. Our mutual defense interests      anchor our relationship and the Qatar Emiri Air Force (QEAF)      plays a predominant role in Qatar's defense.       The proposed sale improves Qatar's capability to operate      and sustain its F-15QA aircraft. A robust construction,      cybersecurity, and force protection infrastructure is vital      to ensuring the QEAF partners can utilize the F-15QA aircraft      to its full potential. Qatar will have no difficulty      absorbing this support into its armed forces.       The proposed sale of this construction, cybersecurity, and      force protection infrastructure will not alter the basic      military balance in the region.       The prime contractor for construction, cybersecurity, and      force protection infrastructure will be determined through      competition. The purchaser typically requests offsets. Any      offset agreement will be defined in negotiations between the      purchaser and the contractor.       Implementation of the construction, cybersecurity, and      force protection aspects of this notification include the      establishment of a construction office in Doha with as many      as ten (10) U.Government civilians which will adjust in      size as case workload varies. Anticipated contractor      footprint for this effort is approximately fifteen (15) to      fifty (50) personnel, which may vary based on phases of      construction and establishment of required services.       There will be no adverse impact to U.defense readiness      as a result of this proposed sale.                          ____________________",CREC-2017-11-02-pt1-PgS6997-3.txt,1825,BIPARTISAN TAX REFORM,2017,2,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,topic-id,424,"Mr.President, section 36(b) of the Arms Export Control Act requires that Congress receive prior notification of certain proposed arms sales as defined by that statute. Upon such notification, the Congress has 30 calendar days during which the sale may be reviewed. The provision stipulates that, in the Senate, the notification of proposed sales shall be sent to the chairman of the Senate Foreign Relations  In keeping with the committee's intention to see that relevant information is available to the full Senate, I ask unanimous consent to have printed in the Record the notifications which have been received. If the cover letter references a classified annex, then such annex is available to all Senators in the office of the Foreign Relations Committee, room SD-423.  There being no objection, the material was ordered to be printed in the Record, as follows:                                                  Defense Security                                           Cooperation Agency,                                                    Arlington,     Bob Corker,     Chairman, Committee on Foreign Relations,     U.Senate, Washington,  Dear Mr.Chairman: Pursuant to the reporting requirements of Section 36(b)(1) of the Arms Export Control Act, as amended, we are forwarding herewith Transmittal 17-57, concerning the Air Force's proposed Letter(s) of Offer and Acceptance to the Government of Canada for defense articles and services estimated to cost $140 million. After this letter is delivered to your office, we plan to issue a news release to notify the public of this proposed sale.           Sincerely,                                            Charles Hooper,                                          Lieutenant General, USA,                                                                                       Transmittal 17-57     Notice of Proposed Issuance of Letter of Offer Pursuant to          Section 36(b)(1) of the Arms Export Control Act, as          amended       (i) Prospective Purchaser: Government of       (ii) Total Estimated Value:       Major Defense Equipment* $130 million.       Other $ 10 million.       Total $140 million.       (iii) Description and Quantity or Quantities of Articles or      Services under Consideration for Purchase:       Major Defense Equipment (MDE):       Up to thirty-two (32) AIM-120D Advanced Medium-Range Air-     to-Air Missiles (AMRAAM).       Up to eighteen (18) AMRAAM Captive Air Training Missiles      (CATMs).       Up to four (4) AMRAAM Non-Development Item Airborne      Instrumentation Unit (NDI-AIU).       Up to two (2) AMRAAM Instrumented Test Vehicles (ITV).       Up to seven (7) spare AMRAAM guidance units.       Up to four (4) spare AMRAAM control sections.       Non-MDE: Included in the sale are containers; storage and      preservation; transportation; aircrew and maintenance      training; training aids and equipment, spares and repair      parts; warranties; weapon system support and test equipment;      publications and technical documentation; software      development integration, and support; system integration and      testing; U.Government and contractor engineering technical      and logistics support; and other related elements of      logistics and program support.       (iv) Military Department: Air Force (XX-D-YDG).       (v) Prior Related if any: CN-D-YAE for AIM-120      AMRAA",CREC-2017-10-30-pt1-PgS6871.txt,1825,RESILIENT FEDERAL FORESTS ACT OF 2017,2017,30,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,topic-id,11,The following Senator is necessarily absent: the Senator from Arizona (Mr.McCain).  ,CREC-2017-10-30-pt1-PgS6866.txt,1692,RESILIENT FEDERAL FORESTS ACT OF 2017,2017,30,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,topic-id,22,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.  ",CREC-2017-11-01-pt1-PgS6945.txt,1692,FTO PASSPORT REVOCATION ACT OF 2017,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,topic-id,484,"Mr.President, this week we have been talking about some sterling nominees for our Nation's circuit courts of appeals. These are our intermediate appellate courts in the country, one step above the trial courts where cases are tried and one step below the Supreme Court of the United  What most people don't realize is that the Supreme Court only decides roughly 80 cases a year. In other words, there is no guarantee that if your case is tried in the trial court, it will go beyond the circuit court of appeals. So in many instances, our circuit courts are the ``supreme court,'' or the court of last resort. These sterling nominees that the President has nominated include Professor Amy Barrett, who yesterday was confirmed to the Seventh Circuit Court of Appeals by a bipartisan vote of 55 to 43. For some reason, our friends across the aisle have decided it is to their advantage to inexplicably drag out the clock against a really accomplished scholar--and to boot, a mother of seven--but, of course, to no avail.  What is worse is our colleagues across the aisle have seemed to have forgotten some of their own priorities when it comes to judges. For example, the senior Senator from Minnesota has said in the past: ``It is time to get women on the bench.'' Well, we just did that yesterday, and we are going to do it again. ``They should get an up-or-down vote . . . that is what women deserve.'' I would say that is what the President's nominees--whether they be women or men--deserve, but, unfortunately, that hasn't always been the case.  There is still time, however, for our Democratic colleagues to honor their previous statements and to put more women on the circuit courts without needlessly stringing them along with unnecessary delays.  Joan Larsen was the first. She was confirmed earlier today. She fulfills the desire of the senior Senator from Vermont to ``confirm women practicing at the pinnacle of the legal profession.''  That is certainly where Joan Larsen works. She has been a justice on the Michigan Supreme Court and was nominated to the Sixth Circuit, which handles Federal appeals from Michigan, Kentucky, Ohio, and Justice Larsen graduated first in her class from Northwestern University's law school. She then clerked for the prestigious DC Circuit Court of Appeals, right here in Washington, She then went on to serve as a law clerk to Justice Antonin Scalia of the U.Supreme  Since then, she has worked in public service at the Office of Legal Counsel at the Department of Justice during the George Bush administration and has taught at the University of Michigan Law  Both of our Democratic colleagues from Michigan have returned their blue slips, which is the piece of paper which says they are OK with the nomination going forward, signaling their approval. Given her credentials, my question would be, How could they not?  ",CREC-2017-11-01-pt1-PgS6945.txt,1692,NEW YORK CITY TERRORIST ATTACK,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,topic-id,1925,"Mr.President, I came to the floor to talk about judges, and I will in just a moment because the majority leader has now filed for cloture--that is a process that will end up in an up-or-down vote--on four distinguished nominees for the circuit court of appeals.  Coming on the tail end of the remarks of the Democratic leader, I must say that sometimes I feel like Washington, DC, is a parallel universe that bears very little relation to the rest of the country or the rest of the world because to hear the Democratic leader talk about some tax plan being written in secret defies the facts. The facts are, this is going to be done in a very public sort of way.  I expect that as soon as Wednesday, the House of Representatives will release their proposal and then, shortly thereafter, the Senate will likewise release its proposal that will then be amended and debated in the Senate Finance Committee just like the House bill will be debated and amended in the House Ways and Means These will be very public, and indeed they should be because they are going to touch on the ways that I believe we can unleash this sleeping giant of an economy, get the economy growing again, get businesses invested here in the United States, and higher wages and jobs for American families, from which all Americans will benefit, regardless of their tax bracket.  I have read that some of our Democratic colleagues--we heard a little bit of this when the President invited the bipartisan Senate Finance Committee members over to the White House just a week or so ago. Some of our Democratic colleagues said: Well, we haven't been included in the process.  Well, they made it clear that they don't want to be included, but I hope they will change their mind, and they will have that opportunity during the course of the Senate Finance Committee debate and amendment process. No one will be prohibited from offering an idea or debating an idea as we work through the process of a tax reform package that will, as I said, hopefully bring down the taxes for hard-working American families, let them keep more of what they earn, and, in the process, improve their standard of living.  As we reform our business Tax Code--which, as President Obama pointed out in 2011, is literally a self-inflicted wound because we have the highest business tax rate in the world, which makes it more likely that businesses will want to invest abroad in jobs and their infrastructure, rather than invest here in America--we want to bring all of that back here so that investors will invest in jobs in America and so that manufacturers can proudly stamp what they make here in America: ``Made in America.'' That is what we are striving for.  Again, I know our Democratic colleague, my friend, the Senator from New York, has a job to do on behalf of the But it is, as I described at the outset, a parallel universe from what is actually happening. It does not bear any relationship to the reality that we have offered our Democratic colleagues to participate with us in growing the economy and giving hard-working American families the opportunity to keep more of what they earn and, thus, improve their standard of living.  Mr.President, at times this Chamber is marked by a spirit of hard work, cordiality, and bipartisanship. Unfortunately, this is not one of those times. Since President Trump's inauguration, our Democratic colleagues have been needlessly obstructing the confirmation of extremely qualified nominees, and lately their focus has been on obstructing nominees for our Nation's Federal courts. But, certainly, their obstruction has been across the spectrum of nominees--slowing down nominees, forcing us to burn time, and then finally confirming nominees which they, by and large, will vote in favor of. This is done for no other purpose than to make it harder for the President, now that he has been elected, to get his team on the field and to serve the interests of the American people and the President's administration.  Lately, as I pointed out, their focus has been on the Federal courts. The majority leader filed four nominations last Thursday, and we hope our Democratic colleagues will think better of dragging out the clock on what is already a certain outcome, which is confirmation of these four nominees. If they do, no one will be surprised.  This year, the Democrats have thrown up every obstacle they can, requiring procedural votes, needless debates, and a lot of time burned here on the Senate clock, with no one on the floor talking about anything one way or the other. It is what we call quorum calls here, when America tunes into what is happening on the Senate floor and there is nothing happening, other than the clerk calling the roll from time to time. That is time we could be using for bipartisan legislation. But the goal here for our friends across the aisle is to cause us to burn the time, keep us from doing the people's work, and obstruct the President's nominees to the Federal bench and beyond.  The irony here is that our Democratic colleagues have even obstructed judges originally nominated by President Obama, so they are not particularly picky in terms of the judges and the nominees they will obstruct. But all they have really accomplished so far is wasting the Senate's time and trying the patience of the American people, who know that there is more productive work to be done than simply having endless quorum calls and silence on the Senate floor while we burn the time on the clock in order to get these nominees confirmed.  Our colleagues know that these tactics will not actually stop a nomination, but they insist on engaging in them anyway, to the detriment of everyone, including the American people. This year, they forced needless cloture votes on seven of eight district and circuit court nominees--more than in any other early Presidency--and they demanded that we use the full 30 hours of floor time per nominee, which Senate rules currently allow for. These are partisan roadblocks that never change the outcome. They are just dilly-dallying. They intend to grind this body's normal procedures to a snail's pace so that nothing much else gets done, and, oh, by the way, then they complain that not enough is being done. That is the tactic. That is the game plan.  By way of comparison, during the first year of President Obama's Presidency, only once did Senate Republicans require a cloture vote on one of the President's nominees. In this Trump administration, Senate Democrats have forced cloture votes on all of the President's nominees except for one. This is all a game to waste time--and maybe a little bit for show.  These tactics don't change the outcome--which is confirmation--ironically, because of the even more cynical ploy adopted by Democrats under President The Senate used to require 60 votes for confirmation of judges. This permitted the minority to block judges who were truly out of the mainstream or who did not enjoy the support of their home State Senator Harry Reid, when he was majority leader--just a few years ago--changed all that. But it seems as though it backfired on him. He tore up the rule book when he invoked the so-called nuclear option in November of 2013 and changed the Senate rules to jam through three nominees to the DC Circuit Court of Appeals, eliminating the so-called filibuster because Democrats were upset that the DC Circuit was blocking regulatory overreach by the Obama administration.  Now the filibuster is gone, and I hope that going forward, our Democratic colleagues will recall their previous actions as our caucus proceeds with filling these vacancies. It is good that these outcomes are not in doubt because these positions are too crucial to be left open any longer, even if it means we stay in session over the weekend or at night.  On appellate nominations, we are going to move forward with four--whether the Democrats cooperate or not--because these are nominees who are highly qualified, well-respected jurists and academics. They are the[[Page S6865]]Notre Dame law professor, Amy Barrett, nominated for the Seventh Circuit; Michigan Supreme Court Justice Joan Larsen, nominated for the Sixth Circuit; Colorado Supreme Court Justice Allison Eid, nominated to the Tenth Circuit--that is the seat vacated by Judge Neil Gorsuch, elevated now to the Supreme Court of the United States--and the University of Pennsylvania law professor, Stephanos Bibas, nominated for the Third  I look forward to talking in more detail about the high intellectual caliber and remarkable qualifications of these four nominees in the coming days. This is going to occupy the rest of this week. It is worth noting at the outset that the four include three of the most accomplished female lawyers in the United  For now, the important thing to note is our determination to get this done. Under Republican leadership, we are working to deliver for the American people, and confirming judicial nominations is just one example.  Today, the Senate is scheduled to confirm Trevor McFadden to the U.District Court for the District of Mr.McFadden was voted out of the Senate Judiciary Committee--on which I serve--unanimously in He is Deputy Assistant Attorney General in the Criminal Division of the Department of He graduated from the University of Virginia School of Law and has extensive experience in law enforcement. This is someone who was voted unanimously out of the Senate Judiciary Committee, yet Senate Democrats are denying him a voice vote or other expedited process--again, forcing us to burn the clock just to get his nomination voted on.  Last week, though, we confirmed Scott Palk of the U.District Court for the Western District of Oklahoma, despite the same sorts of games. Mr.Palk was originally nominated to the same seat by President Obama in 2015, so one would have thought that our Democratic colleagues would relent and ditch their procedural gimmicks. But no, they didn't, even for a judge originally nominated by President Fortunately, it didn't matter because Mr.Palk ultimately was confirmed by a substantial margin of 79 to 16. So why the delay? Why the obstruction? Why the foot-dragging if 79 Senators, on a bipartisan basis, are going to confirm the nomination?  I, for one, would like to commend the President on his sterling picks, not only of the recent district and circuit court nominees but also of a judge I mentioned a little bit earlier, now Supreme Court Justice Neil To date, four of President Trump's appellate nominees have already been confirmed: two for the Sixth Circuit, one for the Eleventh, and one for the Eighth, respectively. This is an excellent addition to our Nation's Federal judiciary. All of them, I believe, will faithfully interpret the They know their job is to say what the law is, not what they believe that it ought to be.  The majority leader has been unyielding in his goal of moving forward a productive schedule for the good of the country here in the Senate and moving as swiftly as our rules allow. Stall tactics will not work. They will not prevent us from moving forward with these nominees and confirming them before the week's end. You can count on it.  I yield the floor.  I suggest the absence of a quorum.  The ACTING PRESIDENT pro tempore. The clerk will call the roll.  The legislative clerk proceeded to call the roll.  ",CREC-2017-10-30-pt1-PgS6863-4.txt,1692,EXECUTIVE SESSION,2017,30,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,topic-id,31,"The following Senators are necessarily absent: the Senator from Tennessee (Mr.Alexander) and the Senator from Arizona (Mr.McCain).  Further, if present and voting, the Senator from Tennessee (Mr.Alexander) would have voted ``yea.''  ",CREC-2017-10-30-pt1-PgS6863-4.txt,1692,REPUBLICAN TAX PLAN,2017,30,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,topic-id,470,"Mr.President, last night we held a cloture vote on the nomination of Amy Coney Barrett, who has been nominated to the U.Court of Appeals for the Seventh  Thanks to a unanimous consent request by the majority leader just moments ago, we will be voting on that nomination at around 4 p.m. That appeals court covers cases from Indiana, Illinois, and  By all accounts, Professor Barrett is a devoted wife and the mother of seven children. She is also an exemplary scholar whose research focuses on Federal courts, constitutional law, and statutory interpretation. By all accounts, she is a consummate professional, a beloved teacher, a gifted writer, and a generous person. There is no doubt in my mind she would make an excellent addition to one of our Nation's highest courts.  We know, based on what we have observed in the Senate since President Trump was sworn in on January 20--and some of the comments made by the distinguished former chairman of the Senate Judiciary Committee from Utah, Senator Hatch--we know that our Democratic colleagues are deliberately slow-walking judicial and other nominations, but it makes absolutely no sense to slow-walk the nomination of Professor  They should remember some of their own previous statements. For example, the senior Senator from Vermont said in 2013: ``We need more women in our Federal courts,'' emphasizing that ``women are grossly underrepresented'' there. Well, Professor Barrett would help solve what the Senator from Vermont claimed he saw as a problem.  The junior Senator from Washington that same year said that having more females on the court is ``incredibly important.'' I agree. That is all the more reason for this body to expedite Professor Barrett's confirmation instead of dragging our heels because, as I said yesterday, thanks to the former Democratic majority leader, Harry Reid, the Democratic's delay tactics will not change the outcome.  In the Judiciary Committee, some Democrats attempted to argue against Professor Barrett's nomination because of the Law Review article she coauthored almost 20 years ago. I don't have time to discuss the article in depth, but suffice it to say that Professor Barrett has been attacked for, in effect, professing her Catholic faith.  Her article, however, makes clear that any line of criticism that she would somehow subjugate the rule of law and the Constitution to her religious views is baseless. That same Law Review article said: ``Judges cannot--nor should they try to--align our legal system with the Church's moral teaching whenever the two diverge.'' In other words, Professor Barrett is a strong proponent of upholding the rule of law over privately held desires for what it should say, whether they are based on one's religious convictions or some other reason.  Former Chief Justice William Rehnquist once said that no judicial nominee is a tabula rasa--a blank slate. That is also true of ",CREC-2017-10-31-pt1-PgS6899-2.txt,1692,REPUBLICAN TAX PLAN,2017,31,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,topic-id,346,"Mr.Chairman, I thank my friend and colleague from Minnesota, Congressman Peterson, for yielding this time.  It is clear, I think, for everybody in this Chamber to know how devastating the fires have been, not only in California over the last recent weeks but throughout the West, and it has been this way for several years.  It is long overdue for Congress to address the many issues facing our forests under Federal management, and that is what this legislation attempts to do.  Years of mismanagement have contributed to the rise of catastrophic wildfires, not only in my home State of California but throughout the The heart of the problem is simple: money that Congress has allocated to prevent wildfires has been used instead to put them out.  Now, there are other factors involved as well to be sure, but for years what we have done with densely overgrown forests that need managing is we have set ourselves up to allow these densely overgrown forests to be the subject of very destructive fires if something should go wrong; and, of course, we have lightning strikes and we have other natural conditions that cause these fires.  This year alone, the United States Forest Service has spent about $2.4 billion on putting out fires and has transferred nearly $576 million from management activities. These management activities would go to thinning the forests and to allow for better overall growth. This would be a preventive means to decrease the ability of these fires to grow.  I have concerns with some of the provisions in this legislation and believe it can be improved with some modifications, specifically to the way fire borrowing is addressed and the size of categorical exemptions under public disclosure laws, but this is a work in progress, and we can deal with that.  Let me be clear. We must reform the way our Federal forests are managed, particularly the impacts as a result of the changing climate that we have and as it becomes more pronounced, such as drought conditions.  The The time of the gentleman has expired.  ",CREC-2017-11-01-pt1-PgH8326.txt,1774,GUN VIOLENCE IN LAS VEGAS,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,topic-id,110,"Mr.Chairman, the benefits of improved management will not only help with wildfire suppression, putting out these fires, but it will benefit the environment. With more effective management, healthier headwaters will provide for an estimated increased water supply of 300,000 acre-feet of additional water--that is significant, certainly in a State like California--and improved water quality downstream.  In closing, I urge my colleagues to work together to improve this legislation before it is sent to the Senate for consideration, because it is very clear in recent weeks, in recent months, and over the last 2 years that the status quo is unsustainable. We must do a better job in managing our forests.  ",CREC-2017-11-01-pt1-PgH8326.txt,1774,REPUBLICAN TAX PLAN,2017,1,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,topic-id,24,"Mr.President, I ask unanimous consent that the order for the quorum call be rescinded.  The PRESIDING Without objection, it is so ordered.                               Tax Reform  ",CREC-2017-11-02-pt1-PgS6976-4.txt,2098,REPUBLICAN TAX PLAN,2017,2,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,topic-id,1041,"Mr.President, today is an important day on our promise to deliver tax relief for America's working families and our businesses, to create more jobs and grow our economy faster. The House Ways and Means Committee is about to unveil their first draft of a tax cut bill. That is a good step forward after we both passed our budgets a couple of weeks ago.  As we move forward through this process, it is important that we all recognize that tax cuts are a way to let the American people and our businesses keep more of their money, not the government's money but their money. We also have to be mindful of the impact it has on our staggering national debt of over $20 trillion and rising deficits. We can expect the economy to grow at a much healthier rate than it has in recent years if we pass a good tax bill. But we also need to look for other ways to offset the costs of those tax cuts to a degree.  There have been a lot of discussions during the year about what I would consider unwise and painful changes to our tax law. Eliminating deductions, credits, exclusions, exemptions--they are popular and widespread. Some people call that the spinach, in addition to the ice cream of tax cuts.  However, I have what I would call maybe a creative idea, a novel idea--one that I think is gaining momentum in the Senate and in the We can repeal the individual mandate of ObamaCare and save $300 to $400 billion for the Federal Government and therefore deliver more tax relief to our families and our workers and our businesses. That is not my math. That is the math of the Congressional Budget They have said repeatedly that eliminating the individual mandate of ObamaCare would save $300 to $400 billion. That is a lot of tax cuts.  The individual mandate has also been the most unpopular part of More than two-thirds of Americans want to see it repealed. The House has voted repeatedly to repeal it. The Senate has voted to repeal it. Even some Democrats have said that they want to repeal the individual mandate as well. It is the first time in our country's history, after all, that the Federal Government has said: You must buy the product of a private company for the mere privilege of being an American citizen.  We also know that the individual mandate simply has not worked. It was designed to hold down premiums on the ObamaCare exchanges. That has not been the case. Despite the individual mandate being in place now for 4 years, we continue to see premiums spiral out of control. So I think it is a pretty reasonable proposal to repeal the most hated part of ObamaCare to help pay for tax cuts the American people want rather than trying to eliminate popular and widely used deductions, credits, exemptions, and exclusions.  Moreover, it allows us to make more of the tax cut bill permanent because the $300 to $400 billion savings over a 10-year period is just a 10-year period, but it will continue to save money after those 10 years. With the crazy way we do our budgeting around here, that allows us to make more of those tax cuts permanent so that our families and our businesses can have greater predictability to save and invest and grow our economy.  It is also a kind of tax cut for working-class Americans in its own right. According to IRS data, more than five out of six households that paid the mandate fine last year made less than the median income. They were in the bottom half of income earners.  So what are we doing? We are imposing a fine on the working class and working poor because they can't afford the insurance that ObamaCare made unaffordable in the first place. That is crazy.  We can do this in a way that makes it easier to pass a tax bill. I know some of my colleagues around here, especially some of my Republican colleagues, say: Oh, no. We can't go back to healthcare. It is going to make the tax bill a little harder to pass. That is nonsense. It makes the tax bill easier to pass--easier to pass because it helps make the fiscal picture balance, and it helps deliver more tax cuts to our families and our businesses back home.  Some of my Democratic colleagues, drawing on that same estimate from the Congressional Budget Office, will say: You are going to take healthcare away from 15 million people. That is nonsense. This bill doesn't cut a single dime out of ObamaCare, not even one penny, not one penny taken out of Medicaid, not one penny taken out of the subsidies from the exchanges, not a single regulation change. It simply says that the IRS will not fine you if you cannot afford the insurance that ObamaCare made unaffordable.  The $300 to $400 billion--even in Washington, that is a lot of money, and that is money that is better left in the pockets of America's workers and families and on the financial statements of businesses that are looking to expand their operations, increase their wages, and hire more workers.  No, this hasn't been part of the tax debate for a long time. This Chamber considered repealing the mandate as part of our healthcare debate, but the Obama administration called the individual mandate a tax.  In 2012, the Supreme Court upheld its constitutionality saying that it was a tax. The IRS collects it. You pay it on your 1040. That is about the ``taxiest'' provision I can think of.  Let's make a commonsense decision, even if it is a little late in the game. Repeal the individual mandate. Pay for more tax cuts for families and businesses. Make a tax bill easier to pass. Deliver on the promise that we made to the American people to repeal the most unpopular part of ObamaCare and have a very big victory for the American people.  I yield the floor.  I suggest the absence of a quorum.  The PRESIDING The clerk will call the roll.[[Page S6979]]  The senior assistant legislative clerk proceeded to call the roll.  ",CREC-2017-11-02-pt1-PgS6976-4.txt,2098,REPUBLICAN TAX PLAN,2017,2,November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,topic-id,391,"Mr.Speaker, I thank the gentleman for yielding.  It is no secret that a reliable supply of electricity is important to us on many levels, from human health, and, of course, to commercial productivity.  As a former public service commissioner, I can tell you that one of the main reasons for large outages is trees growing in power lines. And one of the reasons for forest fires, oftentimes, is power lines falling in the forest. Fires get to the power lines; power lines create fires. This bill, I think, helps alleviate some of that.  With consumers and regulators demanding, of course, reliable service, and a utility company's natural incentive to keep the sale of electrons flowing, vegetation management has improved tremendously over the years. However, deep within the lands that are managed by our Federal agencies, the potential for problems persists.  My bill creates a pilot program, as the chairman described, for utility companies to partner with the Forest Service to voluntarily perform vegetation management proactively. Under Forest Service approval, utilities can propose a plan to selectively manage vegetation within 75 feet of the right-of-way with the least amount of disturbances as reasonably possible, and outside of designated wilderness areas is a very important point.  All of that work would be paid for by the utility company, not by the Federal Currently, this offer of right-of-way work is the responsibility of the government, and with a strict liability standard, Mr.Speaker, to any utility company to step in and help. There is not an incentive--in fact, there is a disincentive for them to do so. So under the pilot program, these activities will be subject to a more appropriate standard of liability, a gross negligence standard, along with any specific safety requirements imposed under the programs in agreement with the Forest  It removes the barrier for utility companies to carry out this important work not currently being done by them, to reduce direct impacts to damage utility infrastructure, and the amount of fuel for possible forest fires.  There is a lot of bipartisan support for this. I appreciate my friends in the more mountainous and more forested regions than the prairies of North Dakota on both side of the aisle. I know there is good support in the Senate as well.  Mr.Speaker, I urge all of my colleagues to support this important bill.  ",CREC-2017-10-31-pt1-PgH8280-11.txt,2144,EXECUTIVE CALENDAR--Continued,2017,31,October,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
